月份,月末收盘价,月均收盘价,月内最高价,月内最低价,月内交易日数,月度实现波动率,月内最大单日绝对收益,油价月度对数收益,油价月度收益率,GPR_全球综合,GPRT_威胁,GPRA_行动,GPRC_SAU_沙特,GPRC_RUS_俄罗斯,GPRC_USA_美国,GPRC_CHN_中国,数据下载日期,来源URL,GPR_历史标准分,GPR_历史分位数,GPR_全球综合_滞后1月,GPR_全球综合_滞后2月,GPRT_威胁_滞后1月,GPRT_威胁_滞后2月,GPRA_行动_滞后1月,GPRA_行动_滞后2月,GPRC_SAU_沙特_滞后1月,GPRC_SAU_沙特_滞后2月,GPR_历史标准分_滞后1月,GPR_历史标准分_滞后2月,是否冲突窗口月
2023-08-01,86.82,84.94260869565217,88.1,81.61,23,0.062141199889655316,0.0268440709617181,0.018483525337241215,0.018655403027103112,101.14118194580078,117.60943603515624,83.60504913330078,0.2669578790664673,1.9657808542251587,2.1599321365356445,0.9889576435089112,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.036656144439088,0.6229838709677419,107.44878387451172,110.52894592285156,123.80915069580078,129.40652465820312,91.76800537109376,95.2789077758789,0.0931445583701133,0.2079637944698333,0.096110370023402,0.1609436273785153,False
2023-09-01,92.11,91.76809523809523,95.35,86.74,21,0.048937576859590916,0.0249942409583046,0.0591465051286968,0.06093066113798673,98.6348114013672,125.65179443359376,68.4659194946289,0.2480488866567611,1.9057414531707764,2.2203400135040283,1.0829451084136963,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.0894118644253534,0.5866935483870968,101.14118194580078,107.44878387451172,117.60943603515624,123.80915069580078,83.60504913330078,91.76800537109376,0.2669578790664673,0.0931445583701133,-0.036656144439088,0.096110370023402,False
2023-10-01,85.62,88.38636363636364,93.33,83.44,22,0.11259190110749495,0.0549945115257957,-0.07306461428334411,-0.07045923352513295,197.8870086669922,205.04005432128903,221.8039398193359,0.7941721081733704,1.8391354084014893,4.424673080444336,1.0389920473098757,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.9997130411460944,0.967741935483871,98.6348114013672,101.14118194580078,125.65179443359376,117.60943603515624,68.4659194946289,83.60504913330078,0.2480488866567611,0.2669578790664673,-0.0894118644253534,-0.036656144439088,False
2023-11-01,80.35,81.86045454545454,87.8,76.6,22,0.09983411752899345,0.0446527692117921,-0.06352680853327858,-0.061551039476757885,156.69613647460938,143.49435424804688,189.5543975830078,0.2941360473632812,1.2704174518585205,3.72989559173584,0.9199574589729308,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.1327007295796596,0.9314516129032258,197.8870086669922,98.6348114013672,205.04005432128903,125.65179443359376,221.8039398193359,68.4659194946289,0.7941721081733704,0.2480488866567611,1.9997130411460944,-0.0894118644253534,False
2023-12-01,77.08,77.32600000000001,81.54,72.29,20,0.08042313612501875,0.0366574694521089,-0.04154824863735591,-0.04069695084007463,142.2794647216797,136.1783905029297,173.96380615234375,0.276776522397995,1.4997425079345703,3.424304723739624,0.7015963196754456,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.8292492308295666,0.8931451612903226,156.69613647460938,197.8870086669922,143.49435424804688,205.04005432128903,189.5543975830078,221.8039398193359,0.2941360473632812,0.7941721081733704,1.1327007295796596,1.9997130411460944,False
2024-01-01,80.69,78.99318181818181,84.17,74.79,22,0.07280361707499516,0.0333333333333334,0.04577080831424951,0.04683445770627914,160.3736572265625,140.83609008789062,208.4711456298828,0.563697874546051,1.5533007383346558,3.851935386657715,0.970812976360321,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.2101075820758307,0.939516129032258,142.2794647216797,156.69613647460938,136.1783905029297,143.49435424804688,173.96380615234375,189.5543975830078,0.276776522397995,0.2941360473632812,0.8292492308295666,1.1327007295796596,False
2024-02-01,82.02,81.19190476190477,83.6,76.62,21,0.05484701495625563,0.0292081077678458,0.016348468103498028,0.01648283554343788,146.59817504882812,140.2446746826172,171.18118286132812,0.2813583612442016,1.720866322517395,3.395930051803589,0.7720997333526611,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.9201522592053344,0.905241935483871,160.3736572265625,142.2794647216797,140.83609008789062,136.1783905029297,208.4711456298828,173.96380615234375,0.563697874546051,0.276776522397995,1.2101075820758307,0.8292492308295666,False
2024-03-01,87.07,84.4125,87.07,81.08,20,0.04493048178988473,0.0193054881010199,0.059749272876611095,0.0615703486954402,133.21316528320312,121.53968048095705,151.81399536132812,0.1967051923274994,1.5797885656356812,2.9444308280944824,0.8790262937545776,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.6384158540369127,0.8508064516129032,146.59817504882812,160.3736572265625,140.2446746826172,140.83609008789062,171.18118286132812,208.4711456298828,0.2813583612442016,0.563697874546051,0.9201522592053344,1.2101075820758307,False
2024-04-01,85.92,88.65818181818182,92.18,85.03,22,0.05267830762963964,0.0296370296370296,-0.01329576207996953,-0.013207763868151923,163.9473419189453,170.697998046875,165.99069213867188,0.3923802375793457,1.8289982080459597,4.018733024597168,1.044237732887268,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.285328825546499,0.9455645161290324,133.21316528320312,146.59817504882812,121.53968048095705,140.2446746826172,151.81399536132812,171.18118286132812,0.1967051923274994,0.2813583612442016,0.6384158540369127,0.9201522592053344,False
2024-05-01,81.37,82.96391304347824,85.89,80.44,23,0.05323376798332585,0.0272346368715084,-0.05440997605198865,-0.052956238361266283,130.52186584472656,131.44712829589844,133.154296875,0.2569121718406677,1.718864679336548,3.1074137687683105,0.9358943104743958,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.5817676302174979,0.8346774193548387,163.9473419189453,133.21316528320312,170.697998046875,121.53968048095705,165.99069213867188,151.81399536132812,0.3923802375793457,0.1967051923274994,1.285328825546499,0.6384158540369127,False
2024-06-01,84.84,82.4905,86.18,76.76,20,0.06730789063219904,0.0395723239523165,0.04176047498791586,0.042644709352341215,113.0927963256836,125.71302795410156,109.73841094970705,0.1521683931350708,1.4709612131118774,2.6883084774017334,0.8939893245697021,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.2149092208694198,0.7459677419354839,130.52186584472656,163.9473419189453,131.44712829589844,170.697998046875,133.154296875,165.99069213867188,0.2569121718406677,0.3923802375793457,0.5817676302174979,1.285328825546499,False
2024-07-01,81.51,83.82782608695652,87.95,77.95,23,0.06450642965496643,0.0374188621611304,-0.04004141759011557,-0.03925035360678919,92.3948745727539,95.1602783203125,95.11029815673828,0.1416430622339248,0.9915013909339904,2.0938539505004883,0.7328488826751709,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.2207541197807762,0.4899193548387097,113.0927963256836,130.52186584472656,125.71302795410156,131.44712829589844,109.73841094970705,133.154296875,0.1521683931350708,0.2569121718406677,0.2149092208694198,0.5817676302174979,False
2024-08-01,77.05,78.46136363636364,82.4,75.05,22,0.08628030194930525,0.0324691668764158,-0.05627115034024136,-0.054717212611949506,140.97506713867188,124.80498504638672,165.17947387695312,0.2595265209674835,1.5508291721343994,3.2092669010162354,0.6393214464187622,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.8017934207568095,0.8891129032258065,92.3948745727539,113.0927963256836,95.1602783203125,125.71302795410156,95.11029815673828,109.73841094970705,0.1416430622339248,0.1521683931350708,-0.2207541197807762,0.2149092208694198,False
2024-09-01,72.0,72.6257142857143,77.63,68.68,21,0.08222609190382683,0.0460662525879917,-0.06778844275006944,-0.06554185593770279,130.35877990722656,134.03704833984375,135.5546112060547,0.1496324241161346,1.4442782402038574,2.9731311798095703,0.7676793932914734,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.5783348911631886,0.8326612903225806,140.97506713867188,92.3948745727539,124.80498504638672,95.1602783203125,165.17947387695312,95.11029815673828,0.2595265209674835,0.1416430622339248,0.8017934207568095,-0.2207541197807762,False
2024-10-01,74.06,75.29260869565219,81.16,69.91,23,0.12186999083743086,0.0506228465412138,0.028209456469411347,0.028611111111111143,130.689208984375,128.40969848632812,142.81838989257812,0.3029553592205047,1.3663904666900637,3.0295536518096924,0.9768764972686768,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.5852899776359681,0.8366935483870968,130.35877990722656,140.97506713867188,134.03704833984375,124.80498504638672,135.5546112060547,165.17947387695312,0.1496324241161346,0.2595265209674835,0.5783348911631886,0.8017934207568095,False
2024-11-01,72.09,73.1657142857143,76.24,70.45,21,0.07185246309507624,0.0309843707156567,-0.026960237068979327,-0.026600054010261887,128.90164184570312,139.14866638183594,127.42887115478516,0.2140923142433166,1.9709086418151855,3.167306900024414,1.007493257522583,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.5476640999963414,0.8266129032258065,130.689208984375,130.35877990722656,128.40969848632812,134.03704833984375,142.81838989257812,135.5546112060547,0.3029553592205047,0.1496324241161346,0.5852899776359681,0.5783348911631886,False
2024-12-01,74.83,72.91333333333333,74.89,70.85,21,0.04918201478849809,0.0244682330043095,0.037303535675779924,0.0380080454986822,142.36643981933594,128.26246643066406,164.81373596191406,0.3407747447490692,2.295013666152954,3.2895195484161377,0.8415049910545349,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.8310799393446828,0.8951612903225806,128.90164184570312,130.689208984375,139.14866638183594,128.40969848632812,127.42887115478516,142.81838989257812,0.2140923142433166,0.3029553592205047,0.5476640999963414,0.5852899776359681,False
2025-01-01,76.5,77.93181818181817,82.57,74.72,22,0.059785746949555414,0.0335492227979274,0.022071866740223083,0.022317252438861512,113.233154296875,117.08644104003906,109.50493621826172,0.2439329475164413,1.1258443593978882,2.745809316635132,0.8568926453590393,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.2178635668828053,0.75,142.36643981933594,128.90164184570312,128.26246643066406,139.14866638183594,164.81373596191406,127.42887115478516,0.3407747447490692,0.2140923142433166,0.8310799393446828,0.5476640999963414,False
2025-02-01,73.08,74.73649999999999,77.34,71.92,20,0.0623233249202594,0.0305854555001314,-0.04573600932268416,-0.04470588235294115,136.9805908203125,138.7676544189453,140.7871551513672,0.687007486820221,1.953256607055664,3.5360679626464844,1.1046003103256226,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.7177150810192356,0.8649193548387096,113.233154296875,142.36643981933594,117.08644104003906,128.26246643066406,109.50493621826172,164.81373596191406,0.2439329475164413,0.3407747447490692,0.2178635668828053,0.8310799393446828,False
2025-03-01,74.71,71.22714285714285,75.04,68.33,21,0.061889435561324,0.0299145299145298,0.02205922047790389,0.02230432402846194,174.1120147705078,194.02442932128903,158.2345733642578,0.7943094372749329,2.4599881172180176,4.463544845581055,1.0788382291793823,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.4992814814696116,0.9576612903225806,136.9805908203125,113.233154296875,138.7676544189453,117.08644104003906,140.7871551513672,109.50493621826172,0.687007486820221,0.2439329475164413,0.7177150810192356,0.2178635668828053,False
2025-04-01,61.04,65.77523809523808,75.47,58.4,21,0.12930369976422854,0.0665368386887375,-0.2020845650115082,-0.182974166778209,140.97369384765625,159.25746154785156,132.05572509765625,0.2608590126037597,1.522688627243042,3.5185635089874268,1.055569052696228,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.8017645148328866,0.8870967741935484,174.1120147705078,136.9805908203125,194.02442932128903,138.7676544189453,158.2345733642578,140.7871551513672,0.7943094372749329,0.687007486820221,1.4992814814696116,0.7177150810192356,False
2025-05-01,62.61,63.67681818181818,66.81,58.5,22,0.07527464540844164,0.0356029532403607,0.025395622781017584,0.02572083879423337,166.0472412109375,203.87728881835935,149.2124481201172,0.6964358687400818,1.49236261844635,4.108386516571045,1.1295136213302612,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.329528873816988,0.9495967741935484,140.97369384765625,174.1120147705078,159.25746154785156,194.02442932128903,132.05572509765625,158.2345733642578,0.2608590126037597,0.7943094372749329,0.8017645148328866,1.4992814814696116,False
2025-06-01,66.63,69.0142857142857,79.4,63.0,21,0.1522065679516143,0.0798363684349432,0.06222991681722656,0.0642069956875897,221.13490295410156,286.4390869140625,182.07473754882812,0.4537825584411621,2.1694536209106445,5.638092994689941,1.392428636550903,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,2.489049864867108,0.9737903225806452,166.0472412109375,140.97369384765625,203.87728881835935,159.25746154785156,149.2124481201172,132.05572509765625,0.6964358687400818,0.2608590126037597,1.329528873816988,0.8017645148328866,False
2025-07-01,71.78,69.59,73.17,66.34,23,0.07114845596728701,0.0335227272727272,0.07445095914501544,0.07729251088098454,134.2220001220703,156.11004638671875,119.33242797851562,0.2052148729562759,1.3942539691925049,3.1687591075897217,0.8993239998817444,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.6596504669275992,0.8548387096774194,221.13490295410156,166.0472412109375,286.4390869140625,203.87728881835935,182.07473754882812,149.2124481201172,0.4537825584411621,0.6964358687400818,2.489049864867108,1.329528873816988,False
2025-08-01,67.46,66.94666666666667,72.0,64.79,21,0.05977437041395195,0.0314850933407635,-0.06207105608595717,-0.060183895235441764,138.56211853027344,160.41519165039062,120.87979125976562,0.1790281385183334,1.7007672786712646,3.388746738433838,0.8056265711784363,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.7510041065396317,0.8790322580645161,134.2220001220703,221.13490295410156,156.11004638671875,286.4390869140625,119.33242797851562,182.07473754882812,0.2052148729562759,0.4537825584411621,0.6596504669275992,2.489049864867108,False
2025-09-01,66.15,67.15454545454546,69.87,65.07,22,0.06722934138920028,0.0297878523684974,-0.019609939072539277,-0.019418914912540552,125.86952209472656,141.8061065673828,114.78914642333984,0.2547354698181152,1.4304375648498535,3.109079122543335,1.0058785676956177,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.4838420682131304,0.8205645161290323,138.56211853027344,134.2220001220703,160.41519165039062,156.11004638671875,120.87979125976562,119.33242797851562,0.1790281385183334,0.2052148729562759,0.7510041065396317,0.6596504669275992,False
2025-10-01,64.58,63.77478260869564,66.58,59.97,23,0.08745888153010185,0.0481373601103786,-0.02402012523083563,-0.0237339380196524,154.51292419433594,167.99813842773438,151.54867553710938,0.2251547873020172,1.513540506362915,3.752579927444458,0.9443992972373962,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.0867470552578486,0.9294354838709676,125.86952209472656,138.56211853027344,141.8061065673828,160.41519165039062,114.78914642333984,120.87979125976562,0.2547354698181152,0.1790281385183334,0.4838420682131304,0.7510041065396317,False
2025-11-01,62.32,63.3695,65.32,60.96,20,0.0592005243832061,0.037025656782916,-0.03562236376763627,-0.03499535459894698,104.33865356445312,118.68241119384766,88.68616485595703,0.2010934501886367,1.2882548570632937,2.6582040786743164,0.6472695469856262,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.0306463211729049,0.6653225806451613,154.51292419433594,125.86952209472656,167.99813842773438,141.8061065673828,151.54867553710938,114.78914642333984,0.2251547873020172,0.2547354698181152,1.0867470552578486,0.4838420682131304,False
2025-12-01,60.91,61.499545454545455,64.09,58.53,22,0.07120353152338724,0.0298685782556751,-0.02288503671409967,-0.022625160462131033,130.9558563232422,144.90623474121094,121.78854370117188,0.1508196741342544,1.6721311807632446,3.219672203063965,1.003278732299805,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.5909025445309957,0.8407258064516129,104.33865356445312,154.51292419433594,118.68241119384766,167.99813842773438,88.68616485595703,151.54867553710938,0.2010934501886367,0.2251547873020172,0.0306463211729049,1.0867470552578486,False
2026-01-01,69.83,64.41380952380953,70.58,59.75,21,0.07649989727275092,0.0382513661202186,0.1366663520095508,0.1464455754391727,168.62986755371094,220.17141723632812,100.22209930419922,0.335946261882782,1.9036954641342163,4.566380500793457,1.5055369138717651,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.383889675523305,0.9516129032258064,130.9558563232422,104.33865356445312,144.90623474121094,118.68241119384766,121.78854370117188,88.68616485595703,0.1508196741342544,0.2010934501886367,0.5909025445309957,0.0306463211729049,False
2026-02-01,73.21,69.29100000000001,73.54,65.19,20,0.09602452589138472,0.0504081340398109,0.04726830680060741,0.04840326507231851,120.74515533447266,157.46743774414062,81.67977142333984,0.3232403099536896,1.2863645553588867,3.100468397140503,0.8839633464813232,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.3759810583910675,0.8004032258064516,168.62986755371094,130.9558563232422,220.17141723632812,144.90623474121094,100.22209930419922,121.78854370117188,0.335946261882782,0.1508196741342544,1.383889675523305,0.5909025445309957,False
2026-03-01,103.53,96.75227272727274,119.5,75.75,22,0.22359256706976327,0.11899263169471,0.3465294021194706,0.4141510722578885,326.9891052246094,316.3792724609375,445.2544860839844,2.206434488296509,2.4779067039489746,8.588921546936035,1.6865938901901243,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,4.717138072636248,0.9899193548387096,120.74515533447266,168.62986755371094,157.46743774414062,220.17141723632812,81.67977142333984,100.22209930419922,0.3232403099536896,0.335946261882782,0.3759810583910675,1.383889675523305,True
2026-04-01,110.86,101.18619047619049,114.7,86.09,21,0.19303071717101136,0.0897845171588187,0.0684067182136368,0.07080073408673804,230.770751953125,252.2649078369141,285.34808349609375,0.8118893504142761,1.713224172592163,6.329984664916992,1.513692021369934,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,2.691871491841381,0.9758064516129032,326.9891052246094,120.74515533447266,316.3792724609375,157.46743774414062,445.2544860839844,81.67977142333984,2.206434488296509,0.3232403099536896,4.717138072636248,0.3759810583910675,True
2026-05-01,110.31,111.19,115.3,105.55,3,0.0568593359936527,0.0445054945054945,-0.00497356001036826,-0.00496121233988811,,,,,,,,,,,,230.770751953125,326.9891052246094,252.2649078369141,316.3792724609375,285.34808349609375,445.2544860839844,0.8118893504142761,2.206434488296509,2.691871491841381,4.717138072636248,True
