月份,GPR_全球综合,GPRT_威胁,GPRA_行动,GPRC_SAU_沙特,GPRC_RUS_俄罗斯,GPRC_USA_美国,GPRC_CHN_中国,数据下载日期,来源URL,GPR_历史标准分,GPR_历史分位数
1989-10-01,69.52467346191406,68.15611267089844,64.53548431396484,0.0989237129688263,0.5777144432067871,1.66191828250885,0.18993352353572845,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.702141011480664,0.12701612903225806
1989-11-01,92.8287124633789,71.7497329711914,112.52256774902344,0.12749332189559937,0.7485091686248779,2.35657000541687,0.19329631328582764,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.21162241723660327,0.5020161290322581
1989-12-01,112.55352783203125,101.52501678466797,128.65443420410156,0.04976775124669075,0.9953550100326538,2.786993980407715,0.3525215685367584,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.2035583463103002,0.7399193548387096
1990-01-01,81.5440444946289,76.01142120361328,80.72607421875,0.024581097066402435,0.9135974645614624,1.9214224815368652,0.23352041840553284,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.44914946000349404,0.28024193548387094
1990-02-01,77.40721130371094,81.10881042480469,65.3890380859375,0.0669732540845871,0.8572576642036438,1.9154350757598877,0.16966557502746582,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5362242199326077,0.20766129032258066
1990-03-01,67.5919418334961,68.18672180175781,59.72285842895508,0.042721763253211975,0.807829737663269,1.6040080785751343,0.11263010650873184,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7428224058674063,0.10685483870967742
1990-04-01,81.64384460449219,97.97654724121094,54.79267120361328,0.06552006304264069,1.0319410562515259,1.961506962776184,0.1515151560306549,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4470488022766312,0.2842741935483871
1990-05-01,86.40711975097656,97.81657409667969,66.84378051757812,0.05556437373161316,1.1430386304855347,2.1114461421966553,0.16669312119483948,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.34678828397315936,0.3810483870967742
1990-06-01,79.68110656738281,72.84642028808594,80.65287780761719,0.024895232170820236,0.9335712194442749,1.9874694347381592,0.18256503343582153,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4883617911010886,0.24798387096774194
1990-07-01,85.78742980957031,82.36925506591797,81.84713745117188,0.09717762470245361,0.8407977223396301,1.9984790086746216,0.19013012945652008,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.3598319215548966,0.3709677419354839
1990-08-01,250.45108032226562,353.76312255859375,128.2501983642578,3.572019100189209,1.9844551086425781,6.412270545959473,0.5787994265556335,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,3.1061158640416493,0.9818548387096774
1990-09-01,188.66053771972656,262.1236267089844,106.9548110961914,2.4286959171295166,1.7810437679290771,4.952878952026367,0.3279777467250824,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.8055082700932346,0.9637096774193549
1990-10-01,143.85256958007812,172.9463653564453,105.10758972167969,1.215461015701294,1.2819010019302368,3.5994842052459717,0.2657599449157715,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.8623609666832355,0.8991935483870968
1990-11-01,158.74354553222656,201.18106079101562,115.40345764160156,1.5924850702285767,1.3304306268692017,4.112239837646484,0.49588775634765625,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.1757959292024294,0.9354838709677419
1990-12-01,153.1624298095703,194.64852905273438,103.18325805664062,1.2650576829910278,1.1268943548202515,3.9765121936798096,0.2029273360967636,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,1.05832096967208,0.9254032258064516
1991-01-01,379.2497863769531,360.0328063964844,479.7158508300781,3.5646214485168457,2.372359037399292,9.602984428405762,0.2514294981956482,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,5.817154934583372,0.9959677419354839
1991-02-01,339.3580322265625,253.7916259765625,490.27374267578125,3.313979387283325,2.8316211700439453,8.503796577453613,0.3037070035934448,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,4.977487305871057,0.9919354838709677
1991-03-01,148.61831665039062,133.98248291015625,171.39544677734375,1.1502251625061035,0.9905853271484375,3.819074869155884,0.24150633811950684,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.9626735156497686,0.9133064516129032
1991-04-01,97.760009765625,100.77496337890625,88.50554656982422,0.3936375379562378,0.6989074349403381,2.4060089588165283,0.24903598427772522,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.10782525914116597,0.5745967741935484
1991-05-01,88.56902313232422,95.45738983154297,79.06768798828125,0.22481171786785126,0.8655251264572144,2.1132302284240723,0.27726778388023376,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.30128313323755185,0.4213709677419355
1991-06-01,87.73383331298828,99.7988510131836,69.48858642578125,0.16273069381713867,0.8215915560722351,2.1353442668914795,0.2818019390106201,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.3188627526366553,0.40524193548387094
1991-07-01,115.18467712402344,144.65106201171875,84.731201171875,0.20662865042686462,1.0166128873825073,2.6572444438934326,0.28101494908332825,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.25894049066189256,0.7641129032258065
1991-08-01,113.49502563476562,133.4146728515625,87.34529113769531,0.12186700105667114,1.7548848390579224,2.5267090797424316,0.2112361341714859,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.22337560539796775,0.7560483870967742
1991-09-01,117.94219207763672,154.14364624023438,74.79663848876953,0.2699805498123169,1.6119426488876343,2.7077460289001465,0.21042601764202118,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.31698246177978934,0.782258064516129
1991-10-01,100.8318099975586,122.6444320678711,77.95648193359375,0.1130932867527008,1.0470249652862549,2.334829092025757,0.24077925086021423,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.043168006745049864,0.6169354838709677
1991-11-01,100.7423324584961,120.3302230834961,77.58206176757812,0.07332227379083633,0.933894157409668,2.30000376701355,0.3820476233959198,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.0450513882770923,0.6149193548387096
1991-12-01,103.96953582763672,135.23251342773438,58.747432708740234,0.08310578018426895,1.5790098905563354,2.528790235519409,0.2532747685909271,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.022876890587831142,0.657258064516129
1992-01-01,102.95763397216797,126.1564712524414,69.45668029785156,0.09936938434839249,1.3032677173614502,2.361933946609497,0.3745461404323578,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.0015777211337168581,0.6411290322580645
1992-02-01,87.2034683227539,101.0959701538086,62.860504150390625,0.11853022873401642,0.8613196611404419,2.1098380088806152,0.2844725549221039,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.3300262204556749,0.3951612903225806
1992-03-01,85.29731750488281,107.12957000732422,53.69252014160156,0.12043795734643936,0.8430656790733337,1.981751799583435,0.3248175084590912,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.37014812462604313,0.35685483870967744
1992-04-01,85.85562133789062,92.64119720458984,74.40125274658203,0.12082766741514206,0.6494487524032593,1.9861048460006714,0.1472587287425995,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.35839658184365897,0.37298387096774194
1992-05-01,78.96814727783203,93.08229064941406,56.43539047241211,0.048337917774915695,0.7585334777832031,1.825685977935791,0.19706997275352478,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5033686226825888,0.22782258064516128
1992-06-01,93.84909057617188,124.33613586425781,49.73001480102539,0.07316415756940842,0.7894027233123779,2.2141785621643066,0.17713427543640137,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.19014483399649826,0.5161290322580645
1992-07-01,75.19676971435547,92.42886352539062,51.642940521240234,0.12488174438476562,0.4276253581047058,1.73699152469635,0.0946073830127716,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5827510344904231,0.1814516129032258
1992-08-01,81.64519500732422,87.55679321289062,70.1595230102539,0.17048977315425873,0.5502169728279114,1.8211407661437988,0.17436453700065613,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.447020378118107,0.2862903225806452
1992-09-01,74.6097183227539,92.68926239013672,45.73872375488281,0.0652541071176529,0.5450637340545654,1.700445294380188,0.24566252529621124,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.595107674613593,0.1693548387096774
1992-10-01,68.18277740478516,71.33625793457031,58.99306106567383,0.04664178937673569,0.4843570590019226,1.481773853302002,0.1686280071735382,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7303861138649822,0.11290322580645161
1992-11-01,91.00899505615234,109.6229248046875,68.5569076538086,0.08422664552927017,0.5742725729942322,2.0712099075317383,0.25650840997695923,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.2499250146729581,0.4737903225806452
1992-12-01,83.42096710205078,97.29403686523438,60.88547134399414,0.08864176273345947,0.5399089455604553,1.990410566329956,0.20145855844020844,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4096427702472846,0.3225806451612903
1993-01-01,128.91807556152344,144.89353942871094,114.82777404785156,0.2228051871061325,0.8516908288002014,2.8389692306518555,0.2228051871061325,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.5480100075526185,0.8286290322580645
1993-02-01,90.46806335449219,105.26100158691406,64.63740539550781,0.07903353124856949,0.677430272102356,1.9494937658309937,0.15806706249713898,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.2613108975177177,0.46169354838709675
1993-03-01,94.24144744873047,99.9146728515625,80.28809356689453,0.04416660964488983,0.8017938733100891,2.164163827896118,0.19365359842777252,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.18188625094326272,0.5201612903225806
1993-04-01,112.72166442871094,144.0390167236328,72.71391296386719,0.04161176085472107,1.175532341003418,2.441223382949829,0.2219294011592865,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.20709739492925922,0.7419354838709677
1993-05-01,110.72975158691406,137.38629150390625,77.88386535644531,0.0548960417509079,1.1082137823104858,2.5114939212799072,0.26761820912361145,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.16517031580990663,0.7258064516129032
1993-06-01,104.19525146484375,125.46405029296875,73.33211517333984,0.06561226397752762,0.8495061993598938,2.272256374359131,0.23136956989765167,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.027627900361490373,0.6592741935483871
1993-07-01,123.31478881835938,131.75840759277344,107.0821533203125,0.06420087814331055,0.8881121277809143,2.617969036102295,0.28890395164489746,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.4300683779393807,0.8145161290322581
1993-08-01,97.2416763305664,97.08562469482422,94.7355728149414,0.06300263106822968,0.42619428038597107,2.1235592365264893,0.28907090425491333,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.11873547894892783,0.5725806451612904
1993-09-01,89.16477966308594,97.45659637451172,76.93018341064453,0.09775853902101517,0.8169820308685303,1.9028000831604004,0.2478877156972885,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.288743261674404,0.4334677419354839
1993-10-01,106.16590881347656,130.3068084716797,65.22377014160156,0.04189899191260338,0.7702968120574951,2.323782444000244,0.28040093183517456,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.06910758001390314,0.6854838709677419
1993-11-01,83.48017883300781,105.1309585571289,51.35593795776367,0.04398727789521217,0.507545530796051,1.7831765413284302,0.294376403093338,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4083964431608094,0.3326612903225806
1993-12-01,79.55179595947266,97.06568145751953,50.134674072265625,0.038711946457624435,0.5841984748840332,1.7174028158187866,0.22523315250873566,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4910836050153611,0.2439516129032258
1994-01-01,83.48997497558594,93.09183502197266,65.27042388916016,0.05466160923242569,0.6696047186851501,1.8379966020584106,0.18448293209075928,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4081902475701595,0.3346774193548387
1994-02-01,117.2420654296875,148.14723205566406,76.48810577392578,0.021955503150820732,1.075819730758667,2.6492974758148193,0.15734776854515076,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.30224573999850196,0.7782258064516129
1994-03-01,93.47403717041016,98.56234741210938,79.4195327758789,0.03314001485705376,0.6197183132171631,2.0049710273742676,0.3976801931858063,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.1980392024083054,0.5120967741935484
1994-04-01,95.35697174072266,116.44586181640625,68.70893859863281,0.05560382455587387,0.8757601976394653,2.175499677658081,0.27801910042762756,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.15840596894070025,0.5423387096774194
1994-05-01,104.46678924560547,122.97669982910156,73.90620422363281,0.0769127905368805,0.5584537386894226,2.364232301712036,0.3477795720100403,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.03334340446337666,0.6673387096774194
1994-06-01,120.35224151611328,148.2960662841797,79.9498519897461,0.06464344263076782,0.7008709907531738,2.7626564502716064,0.56477952003479,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.36771075237979656,0.7983870967741935
1994-07-01,99.6402359008789,115.40325927734375,75.47087860107422,0.05893977731466293,0.7315466403961182,2.284783124923706,0.18375343084335327,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.06824903457907541,0.6068548387096774
1994-08-01,98.2270278930664,122.92201232910156,66.64015197753906,0.03918774425983429,0.837192714214325,2.13395094871521,0.19237619638442993,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.09799515735732273,0.5846774193548387
1994-09-01,98.89848327636719,131.31796264648438,51.336830139160156,0.016911888495087624,0.686622679233551,2.3236935138702393,0.23000168800354004,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.08386192703215878,0.6028225806451613
1994-10-01,94.85363006591797,118.89933776855469,64.50569152832031,0.31647634506225586,0.7438825368881226,2.1631321907043457,0.30668842792510986,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.1690006324123039,0.5342741935483871
1994-11-01,86.5298080444336,100.79308319091797,70.68946075439453,0.03493083640933037,0.7021098136901855,1.9211959838867188,0.19561268389225006,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.3442058608475817,0.3850806451612903
1994-12-01,96.04750061035156,107.74173736572266,81.61609649658203,0.035434603691101074,1.1409943103790283,2.097728729248047,0.15591226518154144,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.14387126744994064,0.5483870967741935
1995-01-01,80.15467834472656,84.89913940429688,70.47705841064453,0.025732455775141716,0.8528470993041992,1.668933629989624,0.18747931718826294,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.47839374382474675,0.25201612903225806
1995-02-01,76.87532806396484,72.59407043457031,77.14599609375,0.043957799673080444,0.6154091954231262,1.5944693088531494,0.19181585311889648,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5474196448564087,0.2056451612903226
1995-03-01,82.24444580078125,79.15904235839844,79.87528991699219,0.07411067187786102,0.6634669899940491,1.7398362159729004,0.13410502672195435,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.43440695703742205,0.2963709677419355
1995-04-01,99.19087982177734,93.92303466796875,99.14794158935547,0.09585253149271011,0.6820276379585266,2.2009217739105225,0.21382488310337067,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.07770737406357707,0.6048387096774194
1995-05-01,87.842529296875,96.40919494628906,79.34961700439453,0.03634117171168327,0.901261031627655,1.991496205329895,0.2834611237049103,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.31657484875815867,0.40725806451612906
1995-06-01,104.60775756835938,121.57904815673828,85.1209487915039,0.025869395583868027,0.9054288864135742,2.1323773860931396,0.19586828351020813,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.03631059755406118,0.6713709677419355
1995-07-01,107.64541625976562,115.32476806640625,100.19744873046875,0.05069214105606079,0.6472996473312378,2.2772469520568848,0.233963742852211,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.10024921656376103,0.7016129032258065
1995-08-01,106.93478393554688,118.4973373413086,100.7674560546875,0.1134319007396698,0.7588202953338623,2.3781585693359375,0.2190409153699875,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.08529136446446357,0.6975806451612904
1995-09-01,71.20516967773438,72.98401641845703,68.81755065917969,0.04165404289960861,0.5263556241989136,1.4541047811508179,0.17797636985778809,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.6667688323762251,0.13709677419354838
1995-10-01,67.74150085449219,64.2778091430664,69.12648010253906,0.028934255242347717,0.4275839924812317,1.38241446018219,0.1446712762117386,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7396743901637375,0.10887096774193548
1995-11-01,76.33349609375,78.8126220703125,69.86588287353516,0.08963920176029205,0.34735190868377686,1.550011157989502,0.13072383403778076,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5588244771401845,0.1975806451612903
1995-12-01,65.67205810546875,68.98201751708984,55.363800048828125,0.06366892158985138,0.40986868739128113,1.412654161453247,0.17111022770404816,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7832333692770034,0.09879032258064516
1996-01-01,75.63492584228516,73.66007995605469,79.68246459960938,0.0987992063164711,0.7675938606262207,1.4743882417678833,0.20899832248687744,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5735284388743592,0.18346774193548387
1996-02-01,80.4209213256836,85.9759750366211,69.15779113769531,0.06368666142225266,0.47366955876350403,1.6478923559188843,0.39804163575172424,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4727896881184298,0.25806451612903225
1996-03-01,82.14761352539062,77.89100646972656,84.08819580078125,0.09547240287065506,0.5324422717094421,1.7185032367706299,0.38923364877700806,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4364451458509182,0.29435483870967744
1996-04-01,84.82862091064453,71.23197174072266,98.6463623046875,0.05192522704601288,0.6510624885559082,1.7814347743988037,0.36347660422325134,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.3800135558724588,0.35080645161290325
1996-05-01,65.53082275390625,59.1929931640625,68.71073913574219,0.06588338315486908,0.442882776260376,1.3213279247283936,0.30013543367385864,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7862061829640062,0.0967741935483871
1996-06-01,69.08858489990234,72.52593231201172,61.67017364501953,0.271653950214386,0.5502734184265137,1.312994122505188,0.28210219740867615,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7113200876223773,0.12096774193548387
1996-07-01,80.64431762695312,74.90693664550781,85.2721939086914,0.25891733169555664,0.45991891622543335,1.604606032371521,0.1941879838705063,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.468087497238507,0.2600806451612903
1996-08-01,81.6876449584961,81.7337417602539,85.69389343261719,0.1600227653980255,0.5938622355461121,1.6037836074829102,0.19202731549739838,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.44612686389195727,0.2903225806451613
1996-09-01,88.19697570800781,87.04828643798828,92.83900451660156,0.3984651565551758,0.5792502760887146,2.0218417644500732,0.22505903244018555,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.3091142297936611,0.41330645161290325
1996-10-01,55.586830139160156,56.879756927490234,49.54435729980469,0.045500341802835464,0.31850239634513855,1.0725080966949463,0.11050082743167877,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.995513817501177,0.04838709677419355
1996-11-01,57.34461212158203,58.0576171875,51.038421630859375,0.07463446259498596,0.254435658454895,1.0855921506881714,0.1865861564874649,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.9585148772337444,0.05241935483870968
1996-12-01,74.98263549804688,80.17862701416016,66.17648315429688,0.0680374950170517,0.4649229049682617,1.5119444131851196,0.2230117917060852,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5872582709723326,0.1774193548387097
1997-01-01,54.062435150146484,53.25782775878906,55.227325439453125,0.10181763023138046,0.2828267514705658,0.9729240536689758,0.09804660826921463,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.0276002762921477,0.04233870967741935
1997-02-01,50.559940338134766,54.501365661621094,43.509159088134766,0.05140633136034012,0.3635161817073822,1.050157904624939,0.20562532544136047,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.1013230687843467,0.02620967741935484
1997-03-01,58.48006057739258,56.36629867553711,59.907318115234375,0.07526670396327972,0.3632436692714691,1.1519078016281128,0.18980300426483154,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.9346152184516007,0.06048387096774194
1997-04-01,62.844486236572266,62.37605667114258,61.28048324584961,0.11127596348524094,0.3001078963279724,1.2982195615768433,0.2731319069862366,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.8427499439861331,0.07459677419354839
1997-05-01,53.57601547241211,53.54428482055664,49.572898864746094,0.0457262322306633,0.35927751660346985,1.1006957292556763,0.1992357224225998,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.037838754545635,0.038306451612903226
1997-06-01,39.045623779296875,36.68563461303711,38.63948059082031,0.06145861744880676,0.2048620581626892,0.7511608600616455,0.1843758523464203,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.3436839046792424,0.0020161290322580645
1997-07-01,47.69842529296875,47.428409576416016,43.43375015258789,0.050973594188690186,0.23447853326797485,0.9073299765586853,0.18350493907928467,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.1615541015797703,0.016129032258064516
1997-08-01,48.582298278808594,46.30862808227539,49.42500305175781,0.048572320491075516,0.23245324194431305,1.051243782043457,0.13877806067466736,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.1429497671776006,0.018145161290322582
1997-09-01,42.6890869140625,41.63934326171875,41.08793258666992,0.052529629319906235,0.2363833338022232,0.860172688961029,0.15430578589439392,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.266993919096359,0.004032258064516129
1997-10-01,49.746307373046875,58.68946075439453,34.460205078125,0.0487210713326931,0.39281365275382996,1.0718635320663452,0.28928136825561523,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.1184489454720938,0.02217741935483871
1997-11-01,59.6933708190918,79.03630828857422,32.765533447265625,0.18829281628131866,0.7696881890296936,1.4865221977233887,0.42283299565315247,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.9090766740772623,0.0625
1997-12-01,43.998268127441406,48.36233139038086,35.839134216308594,0.08535224199295044,0.354540079832077,0.9454402327537537,0.1542905867099762,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.2394374200552705,0.006048387096774193
1998-01-01,53.0963020324707,59.82126998901367,42.487815856933594,0.08591856062412262,0.4572094976902008,1.113872766494751,0.24241308867931366,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.0479360755372986,0.036290322580645164
1998-02-01,77.59761810302734,101.84082794189453,45.368019104003906,0.39540940523147583,0.7683157920837402,1.838814377784729,0.30539751052856445,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5322164135806993,0.21169354838709678
1998-03-01,57.24806213378906,65.50199890136719,44.5167121887207,0.08468636870384216,0.417591392993927,1.2498539686203003,0.17229296267032623,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.9605471242739897,0.05040322580645161
1998-04-01,50.99658203125,58.76738357543945,38.00284957885742,0.037231236696243286,0.3847227692604065,1.0672954320907593,0.1768483817577362,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.0921323499788311,0.03024193548387097
1998-05-01,94.4734878540039,129.79888916015625,43.802757263183594,0.04480035975575447,0.7280058264732361,1.957215666770935,0.7952063679695129,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.17700211333109198,0.5221774193548387
1998-06-01,76.30907440185547,94.95468139648438,48.77885437011719,0.06224183738231659,0.68748939037323,1.5843377113342285,0.5262264609336853,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5593385208206132,0.19556451612903225
1998-07-01,54.04841613769531,64.22628021240234,38.29932403564453,0.0659235268831253,0.3655759394168854,1.147668719291687,0.3266211152076721,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.0278953575988605,0.04032258064516129
1998-08-01,97.02085876464844,83.93855285644531,123.8387451171875,0.49690985679626465,0.6242429614067078,2.2329885959625244,0.2639833390712738,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.1233833909272621,0.5685483870967742
1998-09-01,62.51344299316406,68.4769515991211,55.129615783691406,0.15746654570102692,0.4928119480609894,1.417198896408081,0.1837109625339508,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.8497179578304448,0.07258064516129033
1998-10-01,54.403648376464844,57.89592742919922,48.27804183959961,0.050992947071790695,0.4022776782512665,1.226663589477539,0.1529788374900818,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-1.0204181980223404,0.04435483870967742
1998-11-01,67.96592712402344,88.07134246826172,38.602264404296875,0.16439993679523468,0.5141234397888184,1.6170976161956787,0.27200716733932495,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7349505198408726,0.11088709677419355
1998-12-01,75.95989227294922,86.2803955078125,64.999755859375,0.24015673995018005,0.6035518050193787,1.7790558338165283,0.33179548382759094,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5666883337434063,0.18951612903225806
1999-01-01,63.98722457885742,69.46121215820312,53.77272033691406,0.16398420929908752,0.5830549597740173,1.3240206241607666,0.2338293343782425,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.8186968429244987,0.08064516129032258
