sample_id,第180天价格,外推期最高价,外推期最低价,外推期均价,突破120,突破130,最终状态,缓和占比,维持占比,升级占比,第90天价格,第120天价格,第150天价格
1886,120.54968637397332,135.7138975643177,95.0883484473983,112.15179968547099,True,True,升级,0.05172413793103448,0.5172413793103449,0.43103448275862066,132.30176106476182,110.9439267349953,100.4551462214826
1887,91.46348684988492,127.29272462608911,88.6664551053122,106.01617985625325,True,False,维持,0.1206896551724138,0.7155172413793104,0.16379310344827586,103.91459676530918,112.16199472819305,105.42788450335011
1888,98.67492331869663,125.9315273262586,96.36036931068385,106.59574312821536,True,False,维持,0.10344827586206896,0.6724137931034483,0.22413793103448276,110.89629410245178,103.75317737870985,104.72894882407302
1889,98.27948999400944,122.75856254150621,96.63168938314205,109.64030935727824,True,False,维持,0.008620689655172414,0.7241379310344828,0.2672413793103448,108.33227193805473,112.29175943540226,107.79832602074966
1890,93.90995633849897,123.41067764159644,93.90995633849897,108.5214259379664,True,False,维持,0.11206896551724138,0.6206896551724138,0.2672413793103448,114.5666498998758,111.0250622736095,96.01126640037108
1891,105.22041687361022,130.0939870332456,92.47535166983536,106.8368261039864,True,True,升级,0.05172413793103448,0.7241379310344828,0.22413793103448276,130.0939870332456,109.26900736464778,100.4392676140292
1892,92.38375214714164,129.48139753076686,89.4235211714368,108.8204736335497,True,False,维持,0.04310344827586207,0.7068965517241379,0.25,123.7570666321951,115.31839374019725,96.02833724268386
1893,112.16750189947251,123.67552347200446,92.8792574028497,107.93017868556491,True,False,升级,0.08620689655172414,0.6551724137931034,0.25862068965517243,122.91566756764595,114.4296103986558,95.06656581749836
1894,99.68508061339475,117.41362558595114,95.32100310966935,106.92718534502102,False,False,维持,0.0603448275862069,0.7758620689655172,0.16379310344827586,108.30510659149158,114.18273861133066,101.76952987754257
1895,93.68146874189166,127.20659261919043,93.68146874189166,108.14049804706373,True,False,维持,0.08620689655172414,0.6637931034482759,0.25,118.04197381513325,106.1632792221978,106.8560284553455
1896,98.6874195289485,119.61500355808055,96.03019452833529,105.24083034426955,False,False,维持,0.1206896551724138,0.6724137931034483,0.20689655172413793,104.775635481769,105.12702498656249,98.74004682507297
1897,101.28066249783335,123.90533848636264,94.91140263870976,108.37170140096761,True,False,升级,0.02586206896551724,0.7931034482758621,0.1810344827586207,116.72803938091216,104.96533027178265,95.64533290943928
1898,106.24344746758455,119.66911981439324,95.38606153159348,107.92429770077572,False,False,升级,0.0603448275862069,0.6724137931034483,0.2672413793103448,107.81943153088909,115.21839885555485,99.42786574251232
1899,92.77685819842974,128.48275882508074,92.77685819842974,107.37085484597614,True,False,缓和,0.08620689655172414,0.6982758620689655,0.21551724137931033,112.41731707977726,100.53663266297787,109.35205178647378
1900,93.1526410891964,122.86746858895997,93.1526410891964,106.43484999906984,True,False,维持,0.0603448275862069,0.7672413793103449,0.1724137931034483,106.59518692352047,104.97102697530937,100.47476250671802
1901,93.0573912231574,130.4594224193531,92.64719454412891,105.97165178986369,True,True,维持,0.0603448275862069,0.8189655172413793,0.1206896551724138,111.57461522668366,101.76604404933737,96.48249758106824
1902,103.26546988406307,126.81148390599682,92.95785595291396,107.31738769130106,True,False,维持,0.10344827586206896,0.6551724137931034,0.2413793103448276,112.7314420763328,98.58740610325827,99.7601786063727
1903,95.33667197694838,125.79025160348343,95.33667197694838,107.0587355030232,True,False,维持,0.034482758620689655,0.8103448275862069,0.15517241379310345,103.73384854359,107.78401601235714,101.53269072523528
1904,94.33955587418099,117.3789427404521,93.53955463098522,106.36388458924206,False,False,缓和,0.09482758620689655,0.7672413793103449,0.13793103448275862,104.77962923574734,110.01573004022981,99.70607801783211
1905,95.47074523343822,127.28074955220832,95.47074523343822,107.53956504330377,True,False,维持,0.017241379310344827,0.7155172413793104,0.2672413793103448,119.3347316979584,112.49976298627233,96.18692370328728
1906,116.83492391925361,125.93141884914708,100.60389236598147,110.3831096638759,True,False,升级,0.008620689655172414,0.646551724137931,0.3448275862068966,114.55908003209987,111.35563835301191,113.57313035109706
