day_index,trade_date,p05,p10,p25,p50,p75,p90,p95
129,2026-07-09,91.17322880286804,91.96876240648078,93.4175038537263,95.58573453040964,98.6516002054854,102.33562580996825,104.91946654090368
130,2026-07-10,90.9786965015935,91.79332862477669,93.28072878240229,95.41521581864032,98.45972530431192,101.94637326422189,104.27809406031606
131,2026-07-11,90.88057355955432,91.7243017551488,93.15878517598945,95.24742243014988,98.18252695206351,101.57777628340872,104.00234197034264
132,2026-07-12,90.87672083929037,91.56903953419086,93.01403877658801,95.11509949866691,98.13696407747541,101.42154018836479,103.4694654959392
133,2026-07-13,90.68409773752778,91.38046574678772,92.88222406275155,94.9392244711201,97.89361290793639,101.03289478514492,103.2716999466044
134,2026-07-14,90.56817794049539,91.24681781137618,92.73698353070179,94.74336940640796,97.56678512606172,100.7520428821965,102.90171497416634
135,2026-07-15,90.38545740617194,91.16839406225772,92.60009004611753,94.55765028233547,97.42245699664667,100.42844480405559,102.60338047458336
136,2026-07-16,90.39272440967734,91.13162888256453,92.47729720776545,94.39549867164399,97.23147796049835,100.38266829745064,102.54821053351408
137,2026-07-17,90.31967012099373,91.00609655065604,92.37351582222547,94.30662303438164,97.09662653663983,100.40345313389858,102.48881693764228
138,2026-07-18,90.1428278292051,90.94505873239893,92.27776523589174,94.26416425983155,96.86636307971253,100.27301875301696,102.40963609083704
139,2026-07-19,90.11334238380914,90.77407909835965,92.1951189226,94.11471194253009,96.77510475631117,99.96325895337715,102.29420133024492
140,2026-07-20,89.98339859575324,90.69649281337655,92.10736317821043,94.05159295221115,96.63655933616117,99.7644318289753,101.96990394670179
141,2026-07-21,89.86627472931885,90.57796282283722,91.95231020791492,93.85022514054256,96.61663518713937,99.53415734543378,101.98416251049792
142,2026-07-22,89.78942664166419,90.4808763432663,91.87759526859462,93.77041070428032,96.50374924926743,99.47892327919519,101.65453769385113
143,2026-07-23,89.72674431628703,90.40059644475507,91.77221514675246,93.61996632545608,96.38434495106901,99.37363831118516,101.68013861987319
144,2026-07-24,89.64443737782504,90.32694696331332,91.69510581244674,93.53513131082849,96.25528155787148,99.29655009499729,101.67103052417863
145,2026-07-25,89.52565467651894,90.28848402196604,91.5581042455026,93.45688406528427,96.1366662604555,99.1450285046869,101.58542472176622
146,2026-07-26,89.38667325291728,90.11445865423927,91.4670646747878,93.42638826144439,95.94794042866427,98.98265093587275,101.37529173627549
147,2026-07-27,89.37577291253643,90.05182927471547,91.394207509878,93.27237515980585,95.94190662796848,98.9471053544491,101.34096164003776
148,2026-07-28,89.27390674966782,89.98598378667056,91.35108544329788,93.15046343894957,95.80165565358385,98.97448850014256,101.29576171744662
149,2026-07-29,89.23770558847659,89.90627744645006,91.14976801321944,93.04493695134451,95.7097913848449,98.696222368698,101.31403664060896
150,2026-07-30,89.03368261109422,89.74978626038651,91.02792215835024,92.94411546586394,95.48506551852273,98.53271776821005,100.96812682587249
151,2026-07-31,88.92800277989232,89.59190184520112,90.90798204754464,92.76432117686048,95.27464604100737,98.18530282011676,100.31846163426296
152,2026-08-01,88.72277950631913,89.49002193680182,90.82369310163931,92.52124043902418,95.06025621850576,97.85638676611693,99.87021218977675
153,2026-08-02,88.55974439892718,89.37251389446796,90.69433664722477,92.37300905747661,94.8026809446253,97.59192168921427,99.61353884661747
154,2026-08-03,88.44829828729335,89.2121401754384,90.49549007898744,92.19967917671292,94.54800440911742,97.35662584476272,99.11749768199
155,2026-08-04,88.39632560083221,89.11039472161993,90.30661178684502,92.01207817486102,94.2730791931678,97.08354773131695,98.86488209318132
156,2026-08-05,88.31744306620186,88.95377371437506,90.21559850727863,91.89908541134872,94.09305068169495,96.89749238335568,98.76422646212102
157,2026-08-06,88.19163779337008,88.84455385537609,90.12622162936088,91.76037381367408,93.9705576405191,96.71498515099128,98.35672553418412
158,2026-08-07,88.0519770987052,88.86440863266824,89.99324573095198,91.64581169199025,93.81210210943625,96.39638244804364,98.52328878517696
159,2026-08-08,88.00313613888933,88.80034193564744,89.91911301822391,91.46206998527151,93.6017839361852,96.41228955102552,98.42475834692625
160,2026-08-09,87.96842493340264,88.62953999253179,89.87867841194216,91.34239506876638,93.57713307756738,96.29943955814227,98.28616669508034
161,2026-08-10,87.8857479970481,88.47821539545363,89.72270867412465,91.29798378258107,93.44665425026606,96.18689683527454,98.10140550389912
162,2026-08-11,87.74791309216579,88.46272974362147,89.64149639276295,91.18374509423401,93.3084813830654,96.05621709265313,97.89021610386952
163,2026-08-12,87.68322256534476,88.34598150139776,89.55913341105418,91.01371113616,93.16858574201262,95.90404571012073,97.81430912003115
164,2026-08-13,87.66478081767563,88.34178697115532,89.4140021646391,90.89411540049778,93.06068520222982,95.62793064527764,97.56984546236103
165,2026-08-14,87.6089472108386,88.23134580033323,89.33550292182137,90.8808738751871,92.88470706330898,95.44736718658525,97.28584957556427
166,2026-08-15,87.4184703295287,88.04005008193,89.16930154173176,90.70905344098333,92.70707027067454,95.42048403707248,97.06811785081345
167,2026-08-16,87.4050002908729,87.97861833084472,89.16041723785864,90.62931592170784,92.71179306488068,95.36806013297242,97.29527725181389
168,2026-08-17,87.26548755177691,87.90442483740617,89.12528017519968,90.56019836376208,92.56699454656183,95.11449964658395,96.9466792493716
169,2026-08-18,87.25961844777936,87.90460314921742,88.94384636682595,90.48038468174374,92.40338012477795,94.9872124372229,96.81759428229007
170,2026-08-19,87.16369195984633,87.73458067589067,88.88691105634155,90.35374622741915,92.36323518637418,94.80929447539067,96.61830129418138
