day_index,trade_date,p05,p10,p25,p50,p75,p90,p95
164,2026-08-13,86.99804958549352,87.68727819592736,89.20979422120409,91.7973564797943,95.67066641535801,100.6759174453672,103.72232861713552
165,2026-08-14,86.83706124064012,87.56758817596351,89.07273746120124,91.5319599917512,95.36962579009119,100.39300117610392,103.70353786985811
166,2026-08-15,86.74321223458807,87.46873307528824,89.0702778925441,91.57950091606648,95.2063366776762,99.92747812827567,103.66728358194509
167,2026-08-16,86.59152189654768,87.33784715871884,88.96600743731636,91.49880392693741,95.05418794802333,99.87661054364402,103.1974692671333
168,2026-08-17,86.64218043212516,87.3151599200976,88.85819416350384,91.44625781267973,95.04510627306608,100.00182187850169,103.2258884982012
169,2026-08-18,86.52853509776837,87.26821380862977,88.74561324825322,91.32718570832449,94.95091175742655,99.94042574822251,103.04518173045042
170,2026-08-19,86.44724867332069,87.17301299378893,88.71260817025889,91.25612222357915,94.90188979897397,99.58373383178572,102.72241237149271
171,2026-08-20,86.29952356280758,87.14415164830378,88.61706187440984,91.13043315179728,94.79239572666543,99.39051778188234,102.76527172798421
172,2026-08-21,86.2311423138113,86.97346023169244,88.51173486839646,91.0114466591478,94.78930503196096,99.24076815203873,102.6231203806737
173,2026-08-22,86.18786378259345,86.84347850426145,88.33333795242739,90.76748732072897,94.64382749724383,99.1856412789511,102.13889231649692
174,2026-08-23,86.0867346780699,86.80369887675373,88.33745422754762,90.77168036585478,94.59697477734238,98.90937826964137,101.96968627171641
175,2026-08-24,85.9572946392537,86.76629408557602,88.26482002750554,90.72436726143684,94.43056089244902,98.98188925845764,101.82928242235086
176,2026-08-25,85.90764131110005,86.62979015181352,88.16882864400979,90.5897471108694,94.4812918095754,98.978896856348,101.78693339520045
177,2026-08-26,85.8002042440797,86.58848238775713,88.0546791627088,90.41912218347213,94.35722299076264,98.87699727504153,101.6675987671401
178,2026-08-27,85.76792783880666,86.58235450368346,88.02787499364028,90.41316883278579,94.24109408035017,98.75874657808504,101.36579421877278
179,2026-08-28,85.80717950973288,86.48824822797057,88.00407767587545,90.39729460913289,94.25134538836028,98.43541532630667,101.12410232696786
180,2026-08-29,85.59701704052287,86.39720201910694,87.92351743351534,90.3403289143119,93.92970203805234,98.35865795720174,100.89526000138692
