窗口编号,窗口起始,窗口终止,交易日数,累计收益率,窗口最高收盘价,窗口最低收盘价,价格区间比例,实现波动率,平均绝对日收益率,最大单日上涨,最大单日下跌,最大单日绝对收益,是否冲突窗口,朴素上一日基准_RMSE,朴素上一日基准_MAE,朴素上一日基准_MAPE,三日均值基准_RMSE,三日均值基准_MAE,三日均值基准_MAPE,漂移随机游走基准_RMSE,漂移随机游走基准_MAE,漂移随机游走基准_MAPE,实现波动率_历史标准分,平均绝对日收益率_历史标准分,最大单日绝对收益_历史标准分,价格区间比例_历史标准分,朴素上一日基准_RMSE_历史标准分,历史压力综合分
1635,2024-01-03,2024-03-06,46,0.09034718569174105,83.46,76.27,0.08943438981322992,0.09281176756997239,0.011213684611689152,0.0315623356128351,-0.0333333333333334,0.0333333333333334,False,1.1001333911216715,0.8958695652173911,1.1185617258677956,1.310999637036249,1.0115217391304332,1.2636484937753667,1.2963365104902156,1.0380833333333326,1.29759768403035,-0.6874054775080523,-0.6596252521270498,-0.7364612015236942,-0.878480613231921,-0.5246317800904672,-0.7080994941421523
1636,2024-01-04,2024-03-07,46,0.06272310045894947,83.46,76.27,0.08931556419708077,0.08809023850540473,0.010645537578064388,0.0292081077678458,-0.0333333333333334,0.0333333333333334,False,1.0437807532569114,0.8534782608695654,1.0637826784385869,1.2556799455290617,0.9651449275362327,1.2034580866064322,1.2321448663279637,0.99934420289855,1.2470629484175222,-0.7514615795703643,-0.7345085357332688,-0.7364612015236942,-0.8794163390623845,-0.5974064975734599,-0.7525411283990984
1637,2024-01-05,2024-03-08,46,0.05544121430409055,83.46,76.27,0.08921173017996631,0.08914926705106069,0.010793166987873788,0.0292081077678458,-0.0333333333333334,0.0333333333333334,False,1.0564717737335212,0.8667391304347827,1.0789163760775433,1.2606188573005108,0.972608695652175,1.2118163657921857,1.2373114271002463,1.0150362318840573,1.2648855238928547,-0.7370939372918239,-0.7150505885662378,-0.7364612015236942,-0.8802340093177008,-0.5810171063266357,-0.7420932514909825
1638,2024-01-08,2024-03-11,46,0.04499366286438522,83.46,76.27,0.08912638678922417,0.08816493250135304,0.010574765745632117,0.0292081077678458,-0.0333333333333334,0.0333333333333334,False,1.0442024208227894,0.8502173913043478,1.0575017466862737,1.2731526590463198,0.9659057971014484,1.2034625050089476,1.2225511320723557,0.9797971014492745,1.2185891759752343,-0.7504482200924332,-0.7438364506667431,-0.7364612015236942,-0.8809060699201599,-0.596861949187772,-0.7546503460165832
1639,2024-01-09,2024-03-12,46,0.07984790874524728,83.46,76.78,0.08266881894000529,0.08086254088135104,0.009873857861187437,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9696222931143582,0.7949999999999998,0.9849148007226355,1.221227504749826,0.9242028985507235,1.147859181307828,1.1352483386726158,0.9303079710144916,1.1538967641171252,-0.8495184019155441,-0.8362179659900647,-0.8394365526484697,-0.9317580093782355,-0.6931759449381056,-0.8449608680758497
1640,2024-01-10,2024-03-13,46,0.08336559556071754,83.95,76.78,0.0885789024187181,0.08149513856160542,0.009945807507314408,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9812082170555799,0.8030434782608695,0.9918623619888118,1.2293323518890114,0.9408333333333337,1.1659900925376996,1.1432487179256512,0.9301268115942022,1.1504217508646952,-0.8409360674606217,-0.8267348120925272,-0.8394365526484697,-0.8852173900198139,-0.6782136934171503,-0.8312950848958417
1641,2024-01-11,2024-03-14,46,0.10875227923938513,85.13,77.64,0.09232517196749024,0.08160427235352596,0.010052188227502897,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9909997148246851,0.8132608695652174,1.0018926962024706,1.2761377418726716,0.9801449275362305,1.2108611699041993,1.1546613657541394,0.9454347826086943,1.167465611849202,-0.8394554697097426,-0.8127135514528567,-0.8394365526484697,-0.8557163337806857,-0.6655687931803225,-0.8217244300448328
1642,2024-01-12,2024-03-15,46,0.08753822629969399,85.35,77.64,0.09486235783752546,0.07915126904869403,0.009627038233195738,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9593260768576704,0.781086956521739,0.9604058521406922,1.2630390464471946,0.9533333333333319,1.1732717838775848,1.1185840082778207,0.8948405797101436,1.1024519540763702,-0.8727349069227148,-0.868749446590368,-0.8394365526484697,-0.8357365480053767,-0.7064726468781728,-0.8458980073577651
1643,2024-01-15,2024-03-18,46,0.09971910112359561,86.13,77.64,0.10424157010962255,0.07937370422534784,0.009781388322035055,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9659068728177267,0.7945652173913039,0.9756518893195829,1.2781092617707435,0.9802898550724635,1.204358878609639,1.1178193771912128,0.8931123188405785,1.0999276712537964,-0.8697171704684568,-0.8484056961294031,-0.8394365526484697,-0.7618772954567854,-0.6979740994285278,-0.8275524673780247
1644,2024-01-16,2024-03-19,46,0.10007629704984744,86.51,77.64,0.10867897591067457,0.07938258183892144,0.009788478183074344,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9663793925962935,0.7958695652173909,0.976354888845751,1.2868803794879737,0.9976086956521736,1.2239701418186368,1.1266786606427863,0.9042391304347813,1.1132344330417845,-0.8695967295448992,-0.8474712336689612,-0.8394365526484697,-0.7269336918563515,-0.6973638796643201,-0.8216498611347742
1645,2024-01-17,2024-03-20,46,0.09884467265725272,86.51,77.64,0.10845653710998766,0.07955280877294763,0.009812587871369521,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9695292447996285,0.7995652173913044,0.9788146344327495,1.2836154404781106,0.988405797101448,1.2110652541401483,1.139367735083274,0.922855072463767,1.1328325447224457,-0.8672872925573003,-0.844293512904062,-0.8394365526484697,-0.7286853489337178,-0.693296109052392,-0.8201030317985912
1646,2024-01-18,2024-03-21,46,0.09544049459041726,86.51,77.67,0.10787723473061203,0.07982186086797387,0.00987971007400796,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9721591836015686,0.8058695652173912,0.9855928843472876,1.2935465282597858,1.0067753623188396,1.232184495240686,1.1421950052209513,0.927623188405796,1.1369829205453104,-0.8636371130871761,-0.8354466288424126,-0.8394365526484697,-0.7332472289188414,-0.6898997631037238,-0.8172699153150819
1647,2024-01-19,2024-03-22,46,0.08217607338514465,86.51,77.67,0.10769295959660166,0.07937066884766056,0.00966982728884275,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9641835924760382,0.7897826086956521,0.9648659860155404,1.2883249666938708,1.0025724637681157,1.2252759748353388,1.1432765115068542,0.920047101449274,1.1268923167166245,-0.8697583508700333,-0.8631097357415497,-0.8394365526484697,-0.7346983554384733,-0.700199571824538,-0.8269240220021953
1648,2024-01-22,2024-03-25,46,0.09997443109179249,86.51,77.67,0.10747038644304316,0.07994745211256611,0.009876574880540733,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9769184025379964,0.807826086956522,0.9851550048643372,1.2952839018815245,1.0156521739130422,1.2398513000827511,1.1442658648955732,0.9146739130434768,1.1179832833251049,-0.8619332401528537,-0.8358598556440537,-0.8394365526484697,-0.7364510705154228,-0.6837536299915623,-0.8168447744149727
1649,2024-01-23,2024-03-26,46,0.07392947103274539,86.51,77.67,0.10730391781740077,0.07959277423096203,0.009743176403419799,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9679819886933755,0.7989130434782612,0.9724782192111272,1.277486870896921,0.9758695652173904,1.189650867553449,1.147743432968668,0.9246449275362308,1.1287209992166454,-0.8667450886605268,-0.8534421281962012,-0.8394365526484697,-0.7377619746623857,-0.6952942608740802,-0.8237373064840589
1650,2024-01-24,2024-03-27,46,0.08097880928355194,86.51,77.67,0.10712244107659848,0.07960405003603958,0.009819947494602304,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9698946603492118,0.8056521739130439,0.9800953503279144,1.2764946718819443,0.9795652173913034,1.1937645825640273,1.1724693541723932,0.9466666666666663,1.154767734285009,-0.866592111921211,-0.8433234950721298,-0.8394365526484697,-0.7391910644453825,-0.6928242054398471,-0.8212909319082417
1651,2024-01-25,2024-03-28,46,0.0905561122244487,87.07,77.67,0.11369193796900544,0.08066741746101909,0.010013913266709551,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9872590515070538,0.8232608695652175,0.9990528252519958,1.2585756077353758,0.9804347826086947,1.1924170347430594,1.2149965132352893,0.9960326086956511,1.2121346543816718,-0.8521656048781029,-0.8177582926456762,-0.8394365526484697,-0.687457708165881,-0.6703995469205984,-0.8004674913858381
1652,2024-01-26,2024-04-01,46,0.07294721407624638,87.81,77.67,0.1224499439519273,0.07760352299827365,0.009654104760697677,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9484873540904826,0.7958695652173916,0.9642470829092775,1.2223437137685007,0.9542028985507239,1.1574974154519715,1.0902610779052733,0.9068514492753622,1.1019924174528568,-0.8937328882157404,-0.865182006587677,-0.8394365526484697,-0.6184903197595977,-0.7204699505918262,-0.8181215635486551
1653,2024-01-29,2024-04-02,46,0.07528306432185006,89.27,77.67,0.13985134242611671,0.07799063201930702,0.009702114120676982,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9569210135047491,0.8019565217391308,0.9689023783758938,1.2682302515767754,0.992391304347825,1.1992585070880202,1.0516455302315688,0.8711811594202897,1.0555584596379226,-0.8884810525028906,-0.8588542458033837,-0.8394365526484697,-0.481458099215083,-0.7095785849969454,-0.7921258489976
1654,2024-01-30,2024-04-03,46,0.0921951219512196,89.56,77.67,0.14306415836611702,0.07671824171519599,0.00950564402614007,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9459961393431654,0.7860869565217397,0.9489002660103619,1.2727456389053768,1.0048188405797098,1.2108709497543966,1.0551359612576612,0.8658586956521735,1.0485305981189523,-0.9057433338673907,-0.8847495245580468,-0.8394365526484697,-0.4561578738847989,-0.723687146029253,-0.8009452947650982
1655,2024-01-31,2024-04-04,46,0.10505883780177117,91.09,77.67,0.16110864629276825,0.0780858156592735,0.009763027004168154,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9704526061944319,0.8100000000000004,0.9740742387116377,1.3112430028642237,1.045,1.2540207551828546,1.1097787850246648,0.9153623188405801,1.1097542851688398,-0.8871897138553938,-0.8508257664489449,-0.8394365526484697,-0.31406146405628454,-0.6921036650570855,-0.7616043303647391
1656,2024-02-01,2024-04-05,46,0.12603792291485938,91.09,77.67,0.16068216779849398,0.07456030301947615,0.009359030388834278,0.0292081077678458,-0.0231751146362623,0.0292081077678458,False,0.9365419742676867,0.7771739130434786,0.9326989268158434,1.2187398705140797,0.9881521739130428,1.1794046484928744,1.0889941909055743,0.9051304347826086,1.093332487373735,-0.9350196846950436,-0.90407359021912,-0.8394365526484697,-0.31741988925248743,-0.7358964093126634,-0.7937301663101077
1657,2024-02-02,2024-04-08,46,0.14970819588936823,91.09,77.67,0.16019015639637021,0.06999755246146057,0.008912645861312048,0.0292081077678458,-0.02073732718894,0.0292081077678458,False,0.895736277182558,0.7417391304347827,0.8868804030636932,1.1481492406233436,0.9119927536231878,1.0817226290709354,0.9866540187815458,0.8241557971014485,0.9870287045408586,-0.9969216684448525,-0.9629082530679489,-0.8394365526484697,-0.32129437181584247,-0.7885935533965585,-0.832494808930614
1658,2024-02-05,2024-04-09,46,0.15346980816273992,91.09,77.93,0.1566022263095672,0.06924062014026039,0.008842557574516552,0.0292081077678458,-0.02073732718894,0.0292081077678458,False,0.8925561728760435,0.739130434782609,0.8796860277358192,1.1556446221713763,0.9207246376811592,1.0881201372067086,0.972545253719023,0.8117681159420285,0.9656611244899347,-1.0071908277273658,-0.9721460748763217,-0.8394365526484697,-0.34954853930027474,-0.7927003920689282,-0.8428472310263264
1659,2024-02-06,2024-04-10,46,0.16322340562042847,91.09,78.77,0.1461255031186265,0.06976843070300771,0.009026996309885326,0.0292081077678458,-0.02073732718894,0.0292081077678458,False,0.9053248276051309,0.7565217391304351,0.8978534157916165,1.1484946038499544,0.9136956521739128,1.0781104008312379,0.9895314514241002,0.8448224637681154,1.0035579791344011,-1.000030120504227,-0.9478365611216232,-0.8394365526484697,-0.43205045114455787,-0.7762107426797146,-0.8466026553577426
1660,2024-02-07,2024-04-11,46,0.14510600482417169,91.09,79.43,0.13789096443464083,0.06982327737400937,0.008900588563723272,0.0292081077678458,-0.02073732718894,0.0292081077678458,False,0.8992641919683677,0.7480434782608701,0.8855163618040455,1.1134342139490192,0.8797101449275363,1.0351507324537805,1.0249556114460676,0.8630760869565219,1.0233653121873632,-0.999286025973109,-0.9644974368204442,-0.8394365526484697,-0.4968956486555483,-0.7840375465871252,-0.8613645311898531
1661,2024-02-08,2024-04-12,46,0.13496160141004654,91.09,80.75,0.12194459115078736,0.0696898650785379,0.008730490722408325,0.0292081077678458,-0.02073732718894,0.0292081077678458,False,0.8940139090446058,0.7347826086956524,0.8686585968005334,1.0738307875948017,0.845072463768116,0.9922812718780529,1.0053820424736561,0.8297789855072457,0.9818173691989232,-1.0010960056424536,-0.9869167827611033,-0.8394365526484697,-0.6224698629325968,-0.7908178477577559,-0.8879586660877798
1662,2024-02-09,2024-04-15,46,0.13823492383230507,91.09,80.75,0.12167444335297974,0.06453020070347257,0.00815822929452935,0.0193054881010199,-0.02073732718894,0.02073732718894,False,0.9010139216219252,0.7404347826086957,0.8748274083294252,1.090061520446202,0.8463405797101448,0.9933299762900842,1.015848424885816,0.8248514492753618,0.9748379663311931,-1.071096207546691,-1.0623423544258204,-1.0508871971202343,-0.6245972179646476,-0.781777917117519,-0.97036817914493
1663,2024-02-12,2024-04-16,46,0.13420621931260213,91.09,80.75,0.12141881629162574,0.0647749939365713,0.00820592202778116,0.0193054881010199,-0.02073732718894,0.02073732718894,False,0.9150386069308287,0.747391304347826,0.8823761886668056,1.0878419280329619,0.8160507246376807,0.9556533143282374,1.0608420901422548,0.8435108695652159,0.996839400609968,-1.0677751435207998,-1.0560563258827058,-1.0508871971202343,-0.6266102253617579,-0.7636662093108186,-0.9666699363652991
1664,2024-02-13,2024-04-17,46,0.10059171597633121,91.09,80.75,0.12125352755379601,0.07215852736719547,0.008791781035760653,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,1.0291247864505815,0.8054347826086956,0.9482798234297879,1.1716728255553799,0.8747463768115944,1.0224418452937103,1.120007734833538,0.8938913043478245,1.0528761054728435,-0.9676041259235877,-0.9788385571514493,-0.8287296520479744,-0.6279118381493395,-0.6163334526226709,-0.8600730747351987
1665,2024-02-14,2024-04-18,46,0.08485458894624198,91.09,80.75,0.12114512760429935,0.07357619805974931,0.008949009528362922,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9600701967089151,0.7795652173913044,0.9159556270618527,1.2441863113274811,0.9473550724637678,1.107618679435676,1.0616932370460728,0.8699963768115928,1.0236432705607412,-0.9483708526913085,-0.9581154254519005,-0.8287296520479744,-0.6287654641270719,-0.7055116783414774,-0.8562157139069195
1666,2024-02-15,2024-04-19,46,0.09014226362835198,91.09,80.75,0.12098642959797527,0.07191566811790634,0.008734114557281255,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9942289999531421,0.788695652173913,0.9260298828297797,1.2786430618863662,0.973079710144927,1.1365584236426431,1.133581686609919,0.9207065217391299,1.083178340345556,-0.9708989519527197,-0.9864391517281637,-0.8287296520479744,-0.6300151763404225,-0.6613984415907573,-0.8668932949909528
1667,2024-02-16,2024-04-22,46,0.08523227999496408,91.09,80.75,0.1208622271236142,0.07173849388898124,0.008639834554101252,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,1.035047782975973,0.7971739130434783,0.9352811581502154,1.2833936556498624,0.9489130434782613,1.1060729768172148,1.17765394723766,0.9212644927536227,1.083407025396203,-0.9733026415913172,-0.9988655058208372,-0.8287296520479744,-0.630993243757479,-0.6086843981130564,-0.8665841679660586
1668,2024-02-19,2024-04-23,46,0.06923547400611607,91.09,80.75,0.12072173138374152,0.0725388251314756,0.00876771070858292,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9303038306872137,0.7621739130434783,0.8914080551590372,1.1806076231768874,0.8903985507246372,1.033965397973589,1.0378534835230198,0.8514456521739118,0.9954150571634649,-0.9624446972576481,-0.9820110900168328,-0.8287296520479744,-0.6320996170895048,-0.7439524498795091,-0.8700630298607638
1669,2024-02-20,2024-04-24,46,0.05449261322354082,91.09,80.75,0.12058400748389521,0.0725866095462539,0.008784169005090839,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9235023127957667,0.751304347826087,0.8777966616134834,1.1797939515508373,0.885869565217391,1.0281019687137767,1.0321162751525526,0.846249999999999,0.9887966952387023,-0.9617964150363235,-0.979841842952011,-0.8287296520479744,-0.6331841627854145,-0.7527360412385058,-0.8702111748744479
1670,2024-02-21,2024-04-25,46,0.0769324853228961,91.09,80.75,0.12039202583806664,0.07234448424634324,0.008810460685194267,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9266571524899969,0.7545652173913046,0.8799425609798325,1.1889940131409507,0.9063768115942031,1.0508900490104383,1.0445593770918573,0.8491666666666661,0.9905911094010995,-0.9650812837114601,-0.9763765298884048,-0.8287296520479744,-0.6346959764060668,-0.7486618296993276,-0.8703466109713962
1671,2024-02-22,2024-04-26,46,0.07128953771289526,91.09,80.75,0.1202137177692071,0.07225828874929803,0.008695938231661916,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9243846366755232,0.7452173913043482,0.8685529107267032,1.1936175881997972,0.9080434782608695,1.0520641174031202,1.0435357506682281,0.8497789855072454,0.9905705871530658,-0.9662506819044044,-0.9914708925438421,-0.8287296520479744,-0.6361001135880909,-0.7515965937607874,-0.8748029085044841
1672,2024-02-23,2024-04-29,46,0.05845258307057977,91.09,80.75,0.12006745022012201,0.07296149040424015,0.008819733450384984,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9307220198646154,0.7565217391304353,0.8811261963143585,1.1988587820202394,0.9165579710144932,1.0618237854277868,1.03760377543972,0.8562427536231876,0.9966856334661551,-0.9567104765253058,-0.9751543548800091,-0.8287296520479744,-0.6372519386597634,-0.743412393541545,-0.8673636297377807
1673,2024-02-26,2024-04-30,46,0.06402476780185751,91.09,81.74,0.10843012043029195,0.07153545760879043,0.008707661877373913,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9180875680503991,0.7489130434782616,0.8695005599048277,1.2188728508626507,0.9475724637681158,1.0967115315733873,1.0289098497267546,0.8518514492753616,0.9889825804613712,-0.9760571968441598,-0.9899256849922874,-0.8287296520479744,-0.7288933745291024,-0.7597287310932794,-0.8930676362099936
1674,2024-02-27,2024-05-01,46,0.022510398825544398,91.09,81.85,0.10710478902342233,0.07618548984044196,0.009033196115460954,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9698520729875572,0.7782608695652182,0.9040343755972315,1.3091775869248132,0.9891666666666666,1.1456330622813042,1.052451838318825,0.8588623188405787,0.9963153031289496,-0.9129710789466762,-0.9470194103283486,-0.8287296520479744,-0.7393300705170776,-0.692879203454673,-0.8589044817104411
1675,2024-02-28,2024-05-02,46,0.01738179166160214,91.09,81.85,0.1070662085503845,0.07595283680634783,0.008923452128607031,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9668606751840683,0.7693478260869575,0.8931463087544533,1.3375419989794017,1.0239855072463768,1.1871347433366726,1.0609699250041367,0.8686992753623182,1.0078255206948403,-0.916127439162454,-0.9614839584211703,-0.8287296520479744,-0.7396338833340689,-0.6967423434650946,-0.8637436697733197
1676,2024-02-29,2024-05-03,46,0.011362248014661125,91.09,82.02,0.10507176117719062,0.07660597531102538,0.009051419415371907,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9743637835062922,0.7802173913043488,0.9061516517756054,1.360133221132051,1.0553260869565215,1.2248772480813126,1.0677551141041892,0.8688152173913035,1.0079051629279325,-0.9072664311829803,-0.9446175311409015,-0.8287296520479744,-0.7553397217305236,-0.6870527067580329,-0.8585979678794914
1677,2024-03-01,2024-05-06,46,0.01962935869300164,91.09,82.05,0.10468178087916188,0.07722107058269082,0.009229489212171576,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.982070793516568,0.7950000000000008,0.9237411117941701,1.3573194847105359,1.0493478260869562,1.2175639977818749,1.0898505307370476,0.8913804347826081,1.0346479203257561,-0.8989215486330612,-0.9211474603559184,-0.8287296520479744,-0.7584107315856655,-0.6770997480787522,-0.8499899133576014
1678,2024-03-04,2024-05-07,46,-0.005751258087706601,91.09,82.05,0.10469443143652729,0.07568722333630769,0.00901678566899799,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9636231448120121,0.7778260869565223,0.9032616304012279,1.3502305224546336,1.0460144927536228,1.2138951566201202,1.0728254863464923,0.8707898550724636,1.0098134380608481,-0.9197309674502915,-0.9491823506305281,-0.8287296520479744,-0.7583111112034602,-0.7009233430969918,-0.865267249385328
1679,2024-03-05,2024-05-08,46,0.011226460647030256,91.09,82.05,0.10466992375788793,0.07589962483611129,0.00906225649486865,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9663231523577449,0.7815217391304354,0.907492666582045,1.3473841179680919,1.0469565217391301,1.214763156861166,1.0738891229684513,0.869996376811594,1.0085447828724823,-0.9168493560139223,-0.9431891753643337,-0.8287296520479744,-0.7585041038315713,-0.6974365092274892,-0.8626587037727407
1680,2024-03-06,2024-05-09,46,0.02461013645224175,91.09,82.05,0.1046167315321934,0.07537322959870328,0.008948453143536133,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9610365780488412,0.7721739130434788,0.8958940597551901,1.351444856619421,1.0551086956521736,1.224140483968639,1.0838072812202753,0.8703586956521737,1.0087976665846752,-0.9239908617827977,-0.958188758445497,-0.8287296520479744,-0.7589229810162663,-0.7042636776859847,-0.8691570793844907
1681,2024-03-07,2024-05-10,46,-0.0015679652635387509,91.09,82.05,0.10462015316648055,0.07643928968172395,0.009069833898006646,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9728789638289389,0.7828260869565221,0.908796289110336,1.3522877600534342,1.053876811594202,1.2228445136064419,1.0868848921205059,0.8795833333333326,1.0197832331629204,-0.9095278239514756,-0.942190453564167,-0.8287296520479744,-0.758896036391962,-0.6889702271550708,-0.8594615269245868
1682,2024-03-08,2024-05-13,46,0.0010796545105566935,91.09,82.05,0.10461778431890517,0.07667252535171373,0.009127794123740802,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9756280028781463,0.7876086956521743,0.9145147395094361,1.3547519916712412,1.0496739130434776,1.2178738506085758,1.0936934269703118,0.8871485507246369,1.0287428027445467,-0.9063635592234334,-0.9345511423213702,-0.8287296520479744,-0.7589146905503542,-0.6854200732006825,-0.8563344998623338
1683,2024-03-11,2024-05-14,46,0.009018890920170719,91.09,82.36,0.10101142220399995,0.07542612579122239,0.008958097521399167,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9612559718817152,0.7734782608695655,0.897136702172816,1.34468725599119,1.0352898550724632,1.2001846048273022,1.057572090712088,0.854123188405796,0.9887045499207403,-0.9232732290285827,-0.9569176039027804,-0.8287296520479744,-0.7873140062390375,-0.703980348904762,-0.8731422575460355
1684,2024-03-12,2024-05-15,46,0.00545785324439052,91.09,82.36,0.10099998993973909,0.07528825163512005,0.008881001580288848,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9595821101328204,0.7671739130434784,0.8894746908103114,1.3403777903162015,1.0259057971014485,1.1888429965004987,1.0612281521054994,0.8507463768115933,0.9845743315290076,-0.9251437419268984,-0.9670790531076094,-0.8287296520479744,-0.7874040328285579,-0.7061420013224137,-0.876366905930391
1685,2024-03-13,2024-05-16,46,0.013113161728994571,91.09,82.78,0.09611477652170418,0.07553964605365117,0.008998877699554592,0.0193054881010199,-0.0296370296370296,0.0296370296370296,False,0.9627880709508282,0.7769565217391303,0.9011680663012753,1.334723482734276,1.0283695652173908,1.1918794139644837,1.0899947316829628,0.8993079710144909,1.041745955991428,-0.921733120852431,-0.9515426684272891,-0.8287296520479744,-0.8258740238180818,-0.7020017711285408,-0.8773707550060985
1686,2024-03-14,2024-05-17,46,0.0005955926146514745,91.09,82.78,0.096113568190447,0.07341001895333824,0.008725093379879664,0.0170835194283163,-0.0296370296370296,0.0296370296370296,False,0.9374537669759456,0.7545652173913042,0.8744872435202895,1.28640071968038,0.981521739130434,1.1366542467991234,1.0470677252480065,0.8474492753623174,0.9807131828491608,-0.9506253735584518,-0.9876281667996945,-0.8287296520479744,-0.8258835391633899,-0.7347189053082219,-0.8978956886710262
1687,2024-03-15,2024-05-20,46,-0.0194995888640902,91.09,82.78,0.09615370103458427,0.07228998713501754,0.008556692034308939,0.0170835194283163,-0.0296370296370296,0.0296370296370296,False,0.9244763500161214,0.7404347826086957,0.8581577503636657,1.2612293672874135,0.9342028985507239,1.0812482085225519,1.0350445511310535,0.8403804347826077,0.972707603706122,-0.9658206358318097,-1.0098239101085826,-0.8287296520479744,-0.8255675017623123,-0.7514781536539112,-0.9093753248761166
1688,2024-03-18,2024-05-21,46,-0.03456356180433495,91.09,82.4,0.10062528948587307,0.07326098070990507,0.008779185382491856,0.0170835194283163,-0.0296370296370296,0.0296370296370296,False,0.937279829219038,0.7589130434782608,0.8807834358743492,1.2693283438277274,0.949492753623188,1.1003850067779386,1.0509500061653427,0.865181159420289,1.002636579025006,-0.9526473475423008,-0.9804986976082521,-0.8287296520479744,-0.7903547172409893,-0.7349435313700748,-0.8911650063172758
1689,2024-03-19,2024-05-22,46,-0.05387205387205385,91.09,81.49,0.11129256638238684,0.07326639337920336,0.008820595148798153,0.0170835194283163,-0.0296370296370296,0.0296370296370296,False,0.9398242203824028,0.7617391304347827,0.8853724279091202,1.2909307393942715,0.9702173913043474,1.127127682922909,1.0404420804764118,0.8554891304347821,0.9924589273166503,-0.952573914869906,-0.9750407807471924,-0.8287296520479744,-0.7063522364943623,-0.7316576630399271,-0.876128341429583
1690,2024-03-20,2024-05-23,46,-0.06103340654259626,91.09,81.23,0.11445904750368442,0.07307016175689797,0.008794043846283408,0.0170835194283163,-0.0296370296370296,0.0296370296370296,False,0.9389355675444401,0.7591304347826084,0.8827816281533588,1.3044244894942245,0.99213768115942,1.1545042981797757,1.0502341701725695,0.8642572463768114,1.00291105095045,-0.9552361526014445,-0.9785403127321456,-0.8287296520479744,-0.6814168877632077,-0.7328052838377042,-0.8739222990469017
1691,2024-03-21,2024-05-24,46,-0.04380841121495327,91.09,81.23,0.11456746714356804,0.07299197974050438,0.008731296735276483,0.0170835194283163,-0.0296370296370296,0.0296370296370296,False,0.9337849580208957,0.752826086956521,0.8761381300843989,1.2878598179258551,0.956992753623188,1.113461241795688,1.0456145481067851,0.8544166666666655,0.9926060620741728,-0.9562968334006219,-0.986810548130586,-0.8287296520479744,-0.6805631067279694,-0.7394568651503787,-0.87664209493764
1692,2024-03-22,2024-05-27,46,-0.026219870664315192,91.09,81.23,0.11463203813317294,0.07384683968882291,0.00884924702243173,0.0170835194283163,-0.0296370296370296,0.0296370296370296,False,0.9411868086069053,0.7619565217391298,0.8875410922145653,1.3014903432321607,0.9716304347826082,1.1314959179879673,1.0568092703686858,0.8668079710144915,1.0083278231790718,-0.9446991083099495,-0.971264387926017,-0.8287296520479744,-0.6800546242573542,-0.7298979943386713,-0.8683536775992932
1693,2024-03-25,2024-05-28,46,-0.007181539910525059,91.09,81.23,0.11464971372960403,0.07610751829567662,0.009217485156933233,0.0182323110359816,-0.0296370296370296,0.0296370296370296,False,0.9670247962289998,0.7923913043478256,0.9236515580704978,1.3485305117285262,1.025,1.1947329951065482,1.0704239884721447,0.8825471014492742,1.0273953361893515,-0.9140289043166239,-0.9227296266256296,-0.8287296520479744,-0.6799154327876574,-0.6965303948655175,-0.8441991910163323
