开始日期,结束日期,样本数,Ridge_RMSE,Ridge_MAE,Ridge_MAPE,Ridge_方向命中率,Naive_RMSE,Naive_MAE,Naive_MAPE,Naive_方向命中率,Ridge相对Naive_RMSE改善率,是否冲突窗口
2021-04-27,2021-06-29,46,0.980852900302493,0.7588616469738894,1.0947850018549528,46.666666666666664,0.9745690240350835,0.7667391304347819,1.1053784959715829,53.333333333333336,-0.6447851421946319,False
2021-04-28,2021-06-30,46,0.9707631071835167,0.7435881895479887,1.0705662063277068,44.44444444444444,0.9650827853654294,0.7467391304347819,1.0751167317107264,51.11111111111111,-0.5885838918923884,False
2021-04-29,2021-07-01,46,0.9709721107594045,0.743961640216048,1.0689590808833613,44.44444444444444,0.9729203014859326,0.7578260869565211,1.08809063752324,48.888888888888886,0.20024155355301168,False
2021-04-30,2021-07-02,46,0.9511668649083275,0.7189129323438312,1.0315189659398938,46.666666666666664,0.948935330183024,0.7330434782608689,1.0504523225274796,51.11111111111111,-0.23516193931498583,False
2021-05-03,2021-07-05,46,0.918406169023612,0.6968571719143294,0.994335929635404,48.888888888888886,0.9348622311893595,0.7232608695652167,1.0306163130168144,53.333333333333336,1.760266017465651,False
2021-05-04,2021-07-06,46,0.9985045328436388,0.7534809168023603,1.0697381386335698,46.666666666666664,0.9866698491918896,0.7626086956521729,1.0820068385649584,53.333333333333336,-1.1994573120322023,False
2021-05-05,2021-07-07,46,1.00029493147081,0.7546254180547652,1.0687743987919962,48.888888888888886,0.9907068183877604,0.765217391304347,1.0831497176763274,55.55555555555556,-0.9678052987111739,False
2021-05-06,2021-07-08,46,1.0134141464540367,0.7771281282073264,1.0988685297429173,46.666666666666664,0.9987840433333873,0.7756521739130424,1.0958732292648634,53.333333333333336,-1.464791434975494,False
2021-05-07,2021-07-09,46,0.9871920591042482,0.7579005605453628,1.0678735087544144,48.888888888888886,0.9781915434372616,0.762391304347825,1.072669500686335,55.55555555555556,-0.9201179183536811,False
2021-05-10,2021-07-12,46,0.994559247621245,0.7713656904836858,1.0850971795869653,48.888888888888886,0.9797936783700492,0.7704347826086944,1.0833362708310517,53.333333333333336,-1.5070080137442166,False
2021-05-11,2021-07-13,46,1.0089524863893484,0.790207490995064,1.1086492337317706,48.888888888888886,0.9943295753158627,0.7943478260869551,1.1144869025571231,53.333333333333336,-1.4706302051651743,False
2021-05-12,2021-07-14,46,1.0537010498062784,0.8277368436330721,1.1580800046179205,46.666666666666664,1.0275657177756676,0.8243478260869547,1.1536577902282168,51.11111111111111,-2.5434219513653065,False
2021-05-13,2021-07-15,46,1.0687874319372155,0.852574667143338,1.191834564447239,48.888888888888886,1.0426867469062364,0.8439130434782591,1.1797079403298025,53.333333333333336,-2.5032144225888167,False
2021-05-14,2021-07-16,46,1.0268496812310424,0.816466412754712,1.13691336710994,48.888888888888886,1.002264826584617,0.8017391304347806,1.1167810959793778,53.333333333333336,-2.4529300035602666,False
2021-05-17,2021-07-19,46,1.195725560850849,0.8739072760374463,1.2205352347088414,46.666666666666664,1.177162210387852,0.8619565217391284,1.2044354474519576,51.11111111111111,-1.5769577292904,False
2021-05-18,2021-07-20,46,1.1957843237101116,0.8740813124368831,1.2210811174965075,48.888888888888886,1.1766080578251736,0.8610869565217373,1.2037157066167008,53.333333333333336,-1.629792160388828,False
2021-05-19,2021-07-21,46,1.3155277136209236,0.932764786648254,1.3013926523898445,46.666666666666664,1.2821737656095562,0.9173913043478246,1.280976816242677,51.11111111111111,-2.6013594183554853,False
2021-05-20,2021-07-22,46,1.2861934072224017,0.9046085887948455,1.257051564942283,46.666666666666664,1.2632437542330035,0.9032608695652158,1.2557709717038026,51.11111111111111,-1.8167240417770698,False
2021-05-21,2021-07-23,46,1.2738613894089295,0.8829604522333705,1.2228589810090895,48.888888888888886,1.2429872852544972,0.8769565217391286,1.21392258851265,53.333333333333336,-2.4838632318037663,False
2021-05-24,2021-07-26,46,1.2467600040544167,0.8600864211772034,1.1854276107099826,46.666666666666664,1.2216702750208674,0.853913043478259,1.1773879824331777,53.333333333333336,-2.053723459312347,False
2021-05-25,2021-07-27,46,1.2298309678473776,0.834971192270828,1.1480930402068101,44.44444444444444,1.1956651777948961,0.8206521739130413,1.1283192546126963,51.11111111111111,-2.857471362968992,False
2021-05-26,2021-07-28,46,1.2284847701034167,0.828453688654271,1.1383279429874666,44.44444444444444,1.1957169942903625,0.8213043478260849,1.1290143886699977,48.888888888888886,-2.7404290454616604,False
2021-05-27,2021-07-29,46,1.2316478528446588,0.8359736503547236,1.1474802168078713,44.44444444444444,1.2032022490728271,0.8365217391304327,1.1487234536917101,48.888888888888886,-2.364158128340562,False
2021-05-28,2021-07-30,46,1.2304643389124443,0.8312173982750085,1.1401137764545777,46.666666666666664,1.2020634433086828,0.8334782608695631,1.143372329326801,51.11111111111111,-2.3626785892089055,False
2021-05-31,2021-08-02,46,1.2950361678407385,0.8842629911069533,1.2119654088918774,46.666666666666664,1.2366882493526625,0.8723913043478241,1.1961583774998379,51.11111111111111,-4.7180781832946055,False
2021-06-01,2021-08-03,46,1.3016946590399017,0.8962655435319654,1.2280286250424013,46.666666666666664,1.2430703572378656,0.883695652173911,1.2112607716141566,51.11111111111111,-4.716088792616755,False
2021-06-02,2021-08-04,46,1.323286544823815,0.9180023134377832,1.2590568398126423,46.666666666666664,1.2648448951138824,0.901086956521737,1.236159847868251,51.11111111111111,-4.620459784096341,False
2021-06-03,2021-08-05,46,1.3317516118107229,0.935256973906066,1.2832999053831828,44.44444444444444,1.2685518960781519,0.9076086956521717,1.2453270575253221,48.888888888888886,-4.982036283100352,False
2021-06-04,2021-08-06,46,1.336175095398973,0.9450197478260789,1.2972974678157234,44.44444444444444,1.2723164427275075,0.9184782608695634,1.2608209386635185,46.666666666666664,-5.019085702812232,False
2021-06-07,2021-08-09,46,1.3486563953348525,0.9682957037783623,1.3311446812552685,46.666666666666664,1.2848912997502586,0.9371739130434764,1.2883305654013302,48.888888888888886,-4.962684049381278,False
2021-06-08,2021-08-10,46,1.3717445625447862,0.9932723239803021,1.3665800515600617,46.666666666666664,1.307143417167173,0.9663043478260852,1.3295282833652378,48.888888888888886,-4.942162009859338,False
2021-06-09,2021-08-11,46,1.3728324476230527,0.9969754045226972,1.3718081097169206,48.888888888888886,1.3094290159554596,0.9708695652173897,1.336002138213534,51.11111111111111,-4.842067106732709,False
2021-06-10,2021-08-12,46,1.374837504082167,1.0015077422605698,1.3783640727996749,48.888888888888886,1.3112539633960063,0.980434782608694,1.349456945856099,51.11111111111111,-4.849063755848346,False
2021-06-11,2021-08-13,46,1.377603827572931,1.0118087577936077,1.3931493479930557,48.888888888888886,1.316759857278132,0.9917391304347809,1.3658977482818067,51.11111111111111,-4.620733990218172,False
2021-06-14,2021-08-16,46,1.3837304261876326,1.0265706663722256,1.4148809847428228,51.11111111111111,1.3278079352991814,1.0126086956521723,1.3964513332729078,53.333333333333336,-4.2116400574041455,False
2021-06-15,2021-08-17,46,1.3834221679713536,1.024958860488897,1.4131057537500553,51.11111111111111,1.3252514117509262,1.0060869565217376,1.3882262144856776,53.333333333333336,-4.389412884576525,False
2021-06-16,2021-08-18,46,1.398605377412781,1.04384674983913,1.4432272947954428,53.333333333333336,1.34013383497775,1.0215217391304334,1.4139028487291232,55.55555555555556,-4.36311216901718,False
2021-06-17,2021-08-19,46,1.3942621080317297,1.0368202418074859,1.4357939380130766,53.333333333333336,1.3450424270017582,1.03086956521739,1.4295617004699064,55.55555555555556,-3.6593404075503626,False
