sample_id,样本类型,RMSE,MAE,峰值误差,末日误差,高价平台RMSE,低价回落RMSE,前期RMSE,中期RMSE,后期RMSE,模拟峰值,实际峰值,模拟末日价格,实际末日价格,综合得分,平台解释得分,assumption_base_supply,assumption_base_demand,assumption_base_elasticity,assumption_long_elasticity,assumption_supply_interruption,assumption_spr_max_release,assumption_spr_delay_days,assumption_spr_ramp_days,assumption_route_start_day,assumption_route_max_capacity,assumption_route_ramp_days,assumption_commercial_inventory,assumption_inventory_daily_cap,assumption_observed_demand_decline,assumption_demand_decline_ramp_days,assumption_fear_initial,assumption_fear_decay,behavior_pressure_scale,behavior_risk_weight,behavior_uncertainty_floor,behavior_inventory_response,behavior_adjustment_speed,behavior_buffer_relief_strength,behavior_buffer_relief_decay_days,behavior_relief_discount_strength,behavior_relief_start_day,behavior_relief_peak_day,behavior_relief_decay_days
612,局部扰动,3.467432806025016,2.9225723118114435,-2.968335245539805,0.7816647544601949,2.2468161283055044,3.6391327863944225,3.2710896797524556,4.100161272446577,3.0860927145126427,111.0916647544602,114.06,111.0916647544602,110.31,6.6886291674210065,3.7468161283055044,10000.0,10000.0,-0.05,-0.2471354592686901,1420.1838974086068,607.5014202791981,4,7,7,257.4671893434024,17,58000.0,276.3090082838543,430.0,21,0.11228351428334067,0.11822356485496806,0.023886994409184886,2.2940549510259425,0.29031424540441214,0.5354456235999318,0.4425941125107771,0.21821151515113815,14,0.23726116273519085,29,45,5
613,局部扰动,3.557544733569749,2.984787682326865,-3.09971104636584,0.6502889536341598,2.4424889834462498,3.889130448398314,3.20445629852565,3.9924305540986986,3.4231339189689756,110.96028895363416,114.06,110.96028895363416,110.31,6.886266537209427,3.9424889834462498,10000.0,10000.0,-0.05,-0.24648928961960695,1400.0,607.8148205380226,4,7,8,266.7604253345599,17,58000.0,297.3496383785838,430.0,21,0.11899069700085217,0.11946542097938803,0.025039007263120715,2.250350110830184,0.2988384041046603,0.5442018016633592,0.4271199293681137,0.22,14,0.21734509844862349,30,46,5
614,局部扰动,3.4340405019899576,2.8296945219659237,-3.4895502193896704,0.26044978061032964,2.7688969725177066,3.153935018736769,3.203590331588586,4.329901318171053,2.8208039608595867,110.57044978061033,114.06,110.57044978061033,110.31,6.59186955119663,4.268896972517707,10000.0,10000.0,-0.05,-0.2424300198669394,1400.0,623.6913080009163,4,7,7,268.14344395327606,17,58000.0,313.192912291456,430.0,21,0.10739824594970973,0.11943595385223635,0.023976394915152213,2.187650929343773,0.3,0.5315887318140762,0.45,0.21669262255264457,14,0.238661697140722,29,46,5
615,局部扰动,3.4915092268262784,2.8172757814659333,-3.8835526000981417,-0.13355260009814174,3.1054496822393727,2.8561556133015213,3.1903385857854167,4.628844078553416,2.6622730984497083,110.17644739990186,114.06,110.17644739990186,110.31,6.699044437042231,4.712291762317886,10000.0,10000.0,-0.05,-0.2479237245475429,1404.1313346422353,648.6587629199136,4,7,7,261.68674551452426,16,58000.0,293.3549474214991,430.0,21,0.11552854145371107,0.11393914379660666,0.024855816484246774,2.1502530911805136,0.29823356190282285,0.5432447744412523,0.44636742406275326,0.22,14,0.24,28,46,5
616,局部扰动,3.4643193904386345,2.815455584353006,-3.5268760994513144,0.22312390054868558,2.68072295164114,3.154963538674795,3.176287743507194,4.449258487003426,2.7941260605665192,110.53312390054869,114.06,110.53312390054869,110.31,6.613485703736951,4.1807229516411395,10000.0,10000.0,-0.05,-0.24605511964673532,1406.387338050207,611.5266013031716,3,7,7,266.0868244169244,17,58000.0,298.9491162130363,430.0,21,0.11385067748705488,0.12,0.024905358875068583,2.1931629296665385,0.29790478082266464,0.532035333193453,0.45,0.2108278090856454,15,0.23700972495818004,28,45,5
617,局部扰动,3.5838228381962045,2.9964441717297037,-3.7707011596613285,-0.02070115966132846,3.0790523686535756,3.4978993084037375,3.2161562234078844,4.3020283548529195,3.221428412292929,110.28929884033867,114.06,110.28929884033867,110.31,6.916657354458534,4.595613296382639,10000.0,10000.0,-0.05,-0.25,1400.0,630.6571471470945,4,7,8,268.5931034183435,16,58000.0,281.3543510046874,430.0,21,0.11491669914661219,0.12,0.020754949514746643,2.1622647106004944,0.3,0.5353681221125578,0.45,0.20975540908301146,14,0.21886060831331705,29,47,5
618,局部扰动,3.502286760405899,2.959012132234335,-4.398346497095758,-0.6483464970957584,3.902788065394386,3.230490163195099,3.1955846096225966,4.277727496901058,3.052882095730214,109.66165350290424,114.06,109.66165350290424,110.31,7.157265353297543,5.921465263070992,10000.0,10000.0,-0.05,-0.24567307431744292,1411.262732825713,621.5585476210313,4,7,7,266.6822163736467,16,58000.0,304.8033019503488,430.0,21,0.11653368188770698,0.11895005427411565,0.02389993278632459,2.154776196148476,0.2991877101590638,0.5122685939947822,0.4498511199499014,0.20305832422657183,14,0.23547599172185374,28,47,6
619,局部扰动,3.4684426578701877,2.932076620029807,-2.7730832252484845,0.9769167747515155,2.2833350781384665,3.7762589294749085,3.235374159708943,4.062531177202448,3.1409886694670153,111.28691677475152,114.06,111.28691677475152,110.31,6.730641966567447,3.7833350781384665,10000.0,10000.0,-0.05,-0.2456310355434933,1417.5622687586426,625.889227591792,4,7,7,252.97620273863208,18,58000.0,296.7189975722481,430.0,21,0.10915683699379779,0.1131723726289749,0.02147620520246999,2.261114694537293,0.3,0.5694868396761764,0.4205062179782133,0.21378232330892,14,0.23576757327748138,29,46,5
620,局部扰动,3.465613219541354,2.957360270803731,-3.228627928521931,0.5213720714780692,2.584823403944803,3.6167966606747837,3.243734050103843,4.11940552775262,3.07964829723733,110.83137207147807,114.06,110.83137207147807,110.31,6.718342175473934,4.084823403944803,10000.0,10000.0,-0.05,-0.25,1400.0,595.9774858897545,4,7,7,265.9710418809135,15,58000.0,316.53038049000804,430.0,21,0.11885237836066427,0.11538825590542484,0.02524468148726798,2.241182037619925,0.3,0.5318587885035058,0.45,0.20960396374273713,13,0.24,29,45,6
621,局部扰动,3.4356576549670867,2.9072514983934163,-2.903071568946217,0.846928431053783,2.3353426828137254,3.7606532370835217,3.274526962214364,3.9535562280076424,3.1335048918860653,111.15692843105379,114.06,111.15692843105379,110.31,6.686623924983002,3.8353426828137254,10000.0,10000.0,-0.05,-0.24319241506741077,1414.7587564487453,640.8435169179747,4,7,8,268.0927120572762,18,58000.0,296.2624134594278,430.0,21,0.11428656656520805,0.11691589218128713,0.02592808676299648,2.2414433829661733,0.3,0.5464812344931406,0.45,0.21200725370235193,14,0.24,30,46,5
622,局部扰动,3.45347410853575,2.8974405245405164,-3.3392146293878398,0.41078537061216025,2.6473869822453335,3.4558489910285597,3.172165308997342,4.1192531202026,3.0889498081539464,110.72078537061216,114.06,110.72078537061216,110.31,6.674155419760002,4.147386982245334,10000.0,10000.0,-0.05,-0.23771214413310823,1405.48994165557,627.1722468094778,3,7,7,273.90852764379224,17,58000.0,291.03956648106515,430.0,21,0.11832618171537254,0.1196359371410913,0.024057324607440412,2.2115447013829628,0.29715130680494967,0.542608514078449,0.4401091311034777,0.22,13,0.23994771243690324,30,46,5
623,局部扰动,3.4187923178071684,2.813090624346911,-3.3819555102350023,0.3680444897649977,2.7159986274573074,3.1609987231860477,3.2158749945510183,4.324285994035483,2.7783329976663262,110.678044489765,114.06,110.678044489765,110.31,6.568493364797822,4.215998627457307,10000.0,10000.0,-0.05,-0.24555130780210696,1400.0,629.9704599409491,4,7,7,274.6451440156642,18,58000.0,295.89718109302913,430.0,21,0.1166282743732276,0.11535187229022083,0.023496996346958655,2.2213985867776076,0.3,0.5432872149800821,0.4461193627841721,0.22,15,0.24,29,46,5
624,局部扰动,3.8203865771454724,3.11260444632138,-5.784846560820185,-2.034846560820185,4.999085160041101,2.6347680064019294,3.246624040448138,4.853173979259111,3.2783115127321114,108.27515343917982,114.06,108.27515343917982,110.31,8.272260379329717,8.12696240869725,10000.0,10000.0,-0.05,-0.25,1409.4782690699246,619.743283733048,4,7,7,265.6758226199331,17,58000.0,294.4977018216369,430.0,21,0.11370880087887682,0.11813002868018806,0.024318761129665432,2.0733815115851835,0.2849587443347843,0.544013510564108,0.45,0.22,13,0.24,29,46,6
625,局部扰动,3.4815277561804305,2.872106380845035,-4.202320551315026,-0.4523205513150259,3.5744329704652875,3.003670668153591,3.2036840396583197,4.417932727320352,2.85702404222718,109.85767944868498,114.06,109.85767944868498,110.31,6.940756009747965,5.436289411517309,10000.0,10000.0,-0.05,-0.24000598451392027,1400.0,613.0630390935468,4,7,8,268.2148882948867,17,58000.0,288.8232202988112,430.0,21,0.1221095044186649,0.11644129262224243,0.023132392427321718,2.169147605743626,0.2973768157043149,0.5356265874444276,0.45,0.22,15,0.23901237674715692,29,47,5
626,局部扰动,3.4454899747214376,2.7920963544428856,-3.891039563437886,-0.14103956343788582,2.8339172848945755,3.1037825349646213,3.204849141089402,4.368379298124764,2.811070697143592,110.16896043656212,114.06,110.16896043656212,110.31,6.657506365487851,4.446748935644884,10000.0,10000.0,-0.05,-0.24154647107890106,1418.3965768934345,626.3678167804126,4,7,7,257.6116277709594,17,58000.0,292.95345010112095,430.0,21,0.11166888601885874,0.11543524871945496,0.023791464827586945,2.1924922023884488,0.28509113956375165,0.5201972083487973,0.45,0.21814617651586618,14,0.2258479026507116,29,46,4
627,局部扰动,3.4356251387477186,2.90030923906279,-3.3836736624660944,0.36632633753390564,2.728922247979321,3.4114825852408033,3.256269922868399,4.188076559876596,2.9339222780630063,110.67632633753391,114.06,110.67632633753391,110.31,6.648774246145397,4.228922247979321,10000.0,10000.0,-0.05,-0.24770321110292212,1400.0,606.4449152742329,4,7,7,270.2850247980594,16,58000.0,312.00639246421406,430.0,21,0.11186168977753086,0.11233350875765753,0.026493662334757608,2.262417061464367,0.2975055012290527,0.5648446961434401,0.45,0.22,14,0.24,29,45,6
628,局部扰动,3.369228441938573,2.754882377149136,-3.5996890589869395,0.15031094101306053,2.867706086303928,3.2501722579717027,3.253757045999613,4.195111416537673,2.7545329938977785,110.46031094101306,114.06,110.46031094101306,110.31,6.531611062775796,4.3677060863039285,10000.0,10000.0,-0.05,-0.24615396891656904,1418.8542804175156,588.2307906834161,4,7,7,277.84330222611044,16,58000.0,265.4381756832337,430.0,21,0.11266499462959773,0.11526579551651968,0.026667977479603457,2.209939541130215,0.2933460097277719,0.5257183862786039,0.45,0.22,14,0.24,29,46,5
629,局部扰动,3.396277276554702,2.7406218238782483,-3.9518669182260027,-0.20186691822600267,3.1451232748918065,3.0112619877600806,3.208377218705827,4.305960273386761,2.741111411615976,110.108133081774,114.06,110.108133081774,110.31,6.646033591928974,4.806616809472609,10000.0,10000.0,-0.05,-0.25,1400.0,602.8407488638052,4,7,7,260.5735228349133,17,58000.0,305.64431181346936,430.0,21,0.11278696943562658,0.11499719600159723,0.02292866410404393,2.1188735674072854,0.3,0.5550266549746176,0.45,0.21776714551967336,13,0.2393033896999642,29,46,5
630,局部扰动,3.5772634503639025,2.8973522557057576,-4.805181613422988,-1.055181613422988,4.141014721588456,2.8143530068250415,3.202252659221482,4.624872890959284,2.8982959020974484,109.25481838657701,114.06,109.25481838657701,110.31,7.390779254270255,6.485160012326847,10000.0,10000.0,-0.05,-0.24515301878715193,1400.0,586.6171004854908,4,7,7,267.1185945008291,16,58000.0,299.6416512017494,430.0,21,0.1093915738083166,0.11855852755913296,0.024549320352570153,2.1768923100361564,0.29117565704537235,0.5227969519874394,0.4355130147738914,0.22,14,0.23972600429566487,28,46,6
631,局部扰动,3.725626019525763,3.0600971338194456,-5.209733289582815,-1.4597332895828146,4.662433111537908,3.0000141954262403,3.22314997014738,4.625471297743419,3.2709971227713917,108.85026671041719,114.06,108.85026671041719,110.31,7.902487555991185,7.33021974320416,10000.0,10000.0,-0.05,-0.24323737877414636,1408.1883669257086,597.1978986670006,3,7,8,256.6900371925594,18,58000.0,307.42267223268465,430.0,21,0.11558693950510182,0.11404654018063891,0.021295070259466357,2.0890643483291393,0.29531911232480296,0.5463283959804591,0.45,0.21648812681704957,13,0.24,29,47,6
632,局部扰动,3.6849711294607346,2.947123339678405,-4.818091123639775,-1.0680911236397748,3.9351913691458424,2.6288895034349693,3.2414223453482744,4.946858867739117,2.8154317787386196,109.24190887636023,114.06,109.24190887636023,110.31,7.468462416832243,6.2896642680576615,10000.0,10000.0,-0.05,-0.25,1400.0,607.4772880137319,5,7,7,262.9290658914841,17,58000.0,299.3155625841952,430.0,21,0.10929301178943916,0.11766176330883653,0.025745972913539496,2.047157826349995,0.29766231608214616,0.5642515651157433,0.45,0.21450936719115257,14,0.24,28,46,5
633,局部扰动,3.5410546228347513,2.90734032428606,-4.848166542546309,-1.0981665425463092,4.131373582100081,2.848999994660675,3.2112039837838027,4.503270411197408,2.9232626741046843,109.2118334574537,114.06,109.2118334574537,110.31,7.369679812071113,6.5099068161371285,10000.0,10000.0,-0.05,-0.2483014601466478,1409.6296546940976,607.7326978939253,4,7,8,271.0000695224543,17,58000.0,297.5498992042944,430.0,21,0.11585220563061409,0.11873175549117643,0.023990339407337552,2.0657696736475137,0.3,0.5595104944707779,0.44901632716087714,0.20984550752729675,14,0.23294979618731015,29,46,6
634,局部扰动,3.477471633276389,2.9576630313558954,-2.8045389875697992,0.9454610124302008,2.251080475404985,3.811185344558655,3.2820573519154568,4.0292290314100025,3.165985101124918,111.2554610124302,114.06,111.2554610124302,110.31,6.745651801430744,3.751080475404985,10000.0,10000.0,-0.05,-0.24393919222767904,1405.2890364726986,585.7582368436135,4,7,7,262.06519727570145,16,58000.0,280.4598730160527,430.0,21,0.11233185584592416,0.11669998446694771,0.021083333382264077,2.3175864631526197,0.29449110216938906,0.5507099379259294,0.4430605202195267,0.21600631179238516,14,0.232383700992981,29,46,5
635,局部扰动,3.453888034865413,2.8633463408008373,-3.867381874609933,-0.11738187460993288,3.2280304322370506,3.244287211158737,3.1970842619777082,4.2468807020570765,2.9585307833342926,110.19261812539007,114.06,110.19261812539007,110.31,6.750697477968361,4.821935931924997,10000.0,10000.0,-0.05,-0.24332674973992538,1401.1520504800149,589.7457778713585,4,7,7,273.60004869152425,17,58000.0,318.65919992957606,430.0,21,0.10847030282373372,0.11652909054308712,0.025734660047106617,2.162960437152644,0.3,0.538528935076998,0.45,0.22,14,0.2302318309839575,29,47,5
636,局部扰动,3.4206692071934115,2.8050428886950796,-3.6311178855063133,0.11888211449368669,2.883161536846512,3.104178836810609,3.1795051531731393,4.3425730837283965,2.786293176016021,110.42888211449369,114.06,110.42888211449369,110.31,6.5720218941820505,4.3831615368465116,10000.0,10000.0,-0.05,-0.25,1401.3762515174371,628.7003187046586,3,7,7,258.22948662914393,17,58000.0,286.5338027443513,430.0,21,0.11239682359677984,0.11511891418201146,0.024550386308786087,2.212258854372664,0.2951151924567343,0.5470237310478244,0.45,0.21887918002387713,14,0.24,29,46,5
637,局部扰动,3.608055458238826,2.9719708195567516,-4.3403971049498296,-0.5903971049498296,3.7194975857367933,2.852918395160379,3.226809145077389,4.674346833503998,2.9146789940272,109.71960289505017,114.06,109.71960289505017,110.31,7.167965040810299,5.691815269696657,10000.0,10000.0,-0.05,-0.2497136274408694,1400.0,606.0032882931325,4,7,7,263.9987102214532,16,58000.0,317.73030537593377,430.0,21,0.11628270657370295,0.11479756239262325,0.021113846877860113,2.1281187998871873,0.3,0.5595308670420208,0.43610622550565786,0.22,15,0.24,29,47,5
638,局部扰动,3.4985218239126565,2.8138580720360453,-4.004977156180047,-0.2549771561800469,3.2038819877184186,2.9170289250655568,3.2364704427222133,4.553713249234765,2.7385581593043167,110.05502284381996,114.06,110.05502284381996,110.31,6.796671560572855,4.907863712662457,10000.0,10000.0,-0.05,-0.25,1400.0,621.1192795975843,4,7,7,267.28511835187476,17,58000.0,297.2461670616551,430.0,21,0.1121567824582616,0.11304516995726707,0.02,2.145179167594048,0.2977414272888876,0.5587809540781802,0.44607781089944654,0.22,14,0.23848168611938886,29,46,5
639,局部扰动,3.4787588804068794,2.8184002040280625,-4.4709280628249815,-0.7209280628249815,3.5795144953968956,2.9502640078606053,3.213586476161018,4.47698759200206,2.781527029955778,109.58907193717502,114.06,109.58907193717502,110.31,7.044694957974173,5.656256945656881,10000.0,10000.0,-0.05,-0.24719453704006375,1407.7189385733218,577.7955632802107,4,7,7,271.91499533721776,17,58000.0,278.1392765860194,430.0,21,0.11421982336101616,0.11383972944547635,0.0220527802762998,2.1823813779024452,0.2858320448841464,0.5382640330116425,0.44072670206147274,0.22,14,0.227283452580287,29,46,5
