参数,参数中文名,参数值,最优参数值,相对最优比例,RMSE,MAE,高价平台RMSE,低价回落RMSE,峰值误差,末日误差,综合得分,相对最优RMSE变化
relief_discount_strength,预期修复折价,0.183,0.24,0.7625000000000001,3.7795490916088355,3.141658738948725,2.5056365999951264,4.096091926971862,-3.374268369214221,0.3757316307857792,7.228139456448933,0.41180057882678645
relief_discount_strength,预期修复折价,0.186,0.24,0.775,3.7451908537906227,3.1172108459136005,2.5234147797247672,4.0277839865500376,-3.3847078629519842,0.3652921370480158,7.170092687088115,0.37744234100857366
relief_discount_strength,预期修复折价,0.189,0.24,0.7875000000000001,3.712069826808971,3.0930807602880908,2.5412585306194653,3.9610061965495817,-3.395147720565376,0.35485227943462405,7.113878968155152,0.3443213140269221
relief_discount_strength,预期修复折价,0.19199999999999998,0.24,0.7999999999999999,3.680219382304709,3.068950608883828,2.559166516157626,3.8958366190190894,-3.405587937690541,0.3444120623094591,7.0595654153286524,0.3124708695226599
relief_discount_strength,预期修复折价,0.19499999999999998,0.24,0.8124999999999999,3.6496727408987737,3.044820449605911,2.5771374312224933,3.8323566495041756,-3.4160285099670205,0.33397149003297955,7.007220821611191,0.2819242281167247
relief_discount_strength,预期修复折价,0.19799999999999998,0.24,0.825,3.620462846970577,3.020690341840645,2.5951700013299734,3.770650947808291,-3.42646943303599,0.32353056696400984,6.956915538562052,0.25271433418852807
relief_discount_strength,预期修复折价,0.20099999999999998,0.24,0.8374999999999999,3.592610158037627,2.997414483464008,2.613262999421757,3.710775401555819,-3.4369107060821875,0.3130892939178125,6.908698435508519,0.22486164525557806
relief_discount_strength,预期修复折价,0.204,0.24,0.85,3.5661533925709272,2.976561778770949,2.631415202003403,3.652836324465425,-3.4473523230968652,0.30264767690313477,6.862654685335304,0.19840487978887822
relief_discount_strength,预期修复折价,0.207,0.24,0.8624999999999999,3.5411300276434745,2.9557102061630673,2.6496254134874686,3.5969430300581977,-3.457794277990729,0.2922057220092711,6.818869858113312,0.1733815148614255
relief_discount_strength,预期修复折价,0.21,0.24,0.875,3.517570604988118,2.934859819281065,2.6678924744807904,3.543191628799227,-3.4682365663927897,0.28176343360721035,6.777418815063066,0.1498220922060689
relief_discount_strength,预期修复折价,0.213,0.24,0.8875000000000001,3.4955046598720467,2.9140106734813,2.686215252572166,3.491680298379068,-3.478679183924328,0.27132081607567216,6.738376800573785,0.12775614708999772
relief_discount_strength,预期修复折价,0.216,0.24,0.9,3.4749514693872627,2.8931545687320948,2.7045926816413037,3.442488736487488,-3.489122134148076,0.2608778658519242,6.701802286449345,0.10720295660521373
relief_discount_strength,预期修复折价,0.219,0.24,0.9125000000000001,3.4558839883697274,2.872244127486493,2.7230238001217226,3.395596732898856,-3.4995654361692345,0.25043456383076546,6.667669571341419,0.08813547558767842
relief_discount_strength,预期修复折价,0.22199999999999998,0.24,0.9249999999999999,3.4383699895576276,2.851312363715091,2.7415074569226006,3.3511969123057557,-3.5100090664200536,0.23999093357994639,6.636129433336417,0.07062147677557862
relief_discount_strength,预期修复折价,0.22499999999999998,0.24,0.9374999999999999,3.422457646381913,2.8303801008549136,2.7600425650709184,3.3094440660630133,-3.5204530093844824,0.22954699061551764,6.607299017064023,0.05470913359986396
relief_discount_strength,预期修复折价,0.22799999999999998,0.24,0.95,3.4081721536030085,2.8094562245063828,2.778630852679052,3.2704453206060355,-3.5308977983906544,0.21910220160934557,6.581254717333646,0.040423640820959506
relief_discount_strength,预期修复折价,0.23099999999999998,0.24,0.9624999999999999,3.395566127698102,2.788658179751226,2.79730787693938,3.234368095411293,-3.5413505890922607,0.20864941090773925,6.558129316624305,0.027817614916052946
relief_discount_strength,预期修复折价,0.23399999999999999,0.24,0.975,3.384616652612668,2.7679396946289203,2.81603443378606,3.2012082979343672,-3.551803838891246,0.19819616110875415,6.53790321657,0.01686813983061919
relief_discount_strength,预期修复折价,0.237,0.24,0.9874999999999999,3.375339598872137,2.7530677051817185,2.8348095734246175,3.171055969825405,-3.562257541403966,0.1877424585960341,6.520635413912261,0.007591086090088073
relief_discount_strength,预期修复折价,0.24,0.24,1.0,3.367748512782049,2.738196964463413,2.8536323672284634,3.1439961084062618,-3.572711690220686,0.1772883097793141,6.506379703114706,0.0
