sample_id,stress_index,raw_stress_index,historical_stress_noise_sigma,historical_event_volatility_percentile,路径类别,supply_interruption,spr_max_release,route_max_capacity,long_elasticity,fear_decay,risk_weight,uncertainty_floor,pressure_scale,relief_discount_strength,buffer_relief_strength,第90天价格,第120天价格,第150天价格,第180天价格,外推期最高价,外推期最低价,外推期均价,第180天剩余供需缺口,第180天SPR实际释放,第180天制度风险溢价,第180天冲击不确定性溢价,二次跳涨幅度,二次跳涨风险,是否突破120,是否突破130,是否高缺口
1066,0.8341771887247927,0.6897413029901479,0.0734342963653308,0.9552656104380244,高压尾部,1731.0042861061581,315.05386054111557,174.83759847360173,-0.1183968159042305,0.07033961733723039,2.5869035239179894,0.36,0.026715987905417213,0.1438541817883558,0.13444858741321022,110.58881609053593,105.49264730511139,106.44597902923164,106.24120312940012,120.40426593781663,104.29405492763038,108.51333784127866,479.93969036465387,0.0,11.78208164180809,1.8787204346401214,10.080299240930515,中,True,False,False
1067,0.28447001403414474,0.2509514744202735,0.0734342963653308,0.9552656104380244,缓和路径,1539.2957228396322,550.5921855125849,308.07070716165805,-0.29077427699849884,0.11982618938776357,1.8778202615814892,0.2884104716581145,0.02337921434473506,0.23884358157489977,0.2163917888979951,95.89337490701527,96.09281590898222,94.29722096855427,91.82681164085173,101.61212050621167,91.82681164085173,94.85981246379878,0.0,110.592329055572,6.594014196842253,1.4379093663283167,0.0,低,False,False,False
1068,0.6002366555993718,0.5697878079122097,0.0734342963653308,0.9552656104380244,中性附近,1645.025138954756,468.9586113469821,228.8895757451074,-0.20030569025833841,0.09317026005506054,2.4887482453244556,0.36,0.025237913410495104,0.18427910591242855,0.16932140174775542,103.43436820287724,103.9716199632051,101.80508532441644,99.03399062704695,113.07095123357705,99.03399062704695,103.61210187850524,0.0,236.93285856877304,9.07365490373206,1.8529075718386598,2.746984536690931,低,False,False,False
1069,0.8605648846951017,0.7546147288721186,0.0734342963653308,0.9552656104380244,高压尾部,1788.8970749022892,278.0340029081734,187.89993501068733,-0.12509827023082146,0.070660895291703,2.855718014755749,0.36,0.023816003745094884,0.1392943879246864,0.13051505263838922,115.8353841052793,109.44405468074514,109.77586398707466,108.92528834339204,125.53572124349556,107.91565231776636,112.52712209245404,505.2607013956331,0.0,12.06337768462981,1.8787204346401214,15.211754546609441,高,True,False,True
1070,0.0969800479673181,0.049814633210832106,0.0734342963653308,0.9552656104380244,缓和路径,1416.843230140289,636.9751339950599,329.6820526202952,-0.3007100538307144,0.15062400559326974,1.65,0.23187950219998932,0.02107310938136208,0.27124184771124743,0.24434035637746343,92.54531777681845,92.02977479201772,90.25478329322651,88.07068652702002,100.62653787110399,88.07068652702002,91.21938141977752,0.0,105.03788390969791,5.00758882741596,1.1560665816189732,0.0,低,False,False,False
1071,0.18969033395440354,0.28075898440193664,0.0734342963653308,0.9552656104380244,缓和路径,1400.0,586.3600561537612,334.4940600638107,-0.31553371842469335,0.13345138268816542,1.9055774247751553,0.2424547886838804,0.021917505019986284,0.2552215102926791,0.23052031182624028,93.94372016864203,93.84667898448058,92.12178584073898,89.9294221497925,100.88022962313018,89.9294221497925,92.84442801366048,0.0,80.67949712612341,5.634021366491032,1.2087911009450882,0.0,低,False,False,False
1072,0.6011285548741573,0.5340093341811736,0.0734342963653308,0.9552656104380244,中性附近,1671.204161494368,428.5716066055916,213.93187176973248,-0.2282710268119687,0.07718831497295985,2.4171535827637816,0.3593621786867991,0.02784242000993892,0.1841249857177456,0.16918844899519397,103.53503587771027,104.12681906241993,101.93094309158323,99.1349948875032,113.19135738659874,99.1349948875032,103.73881059781763,0.0,219.80868957168033,9.38934779696415,1.8496247275589097,2.8673906897126216,低,False,False,False
1073,0.3155345184732784,0.44141485332358077,0.0734342963653308,0.9552656104380244,缓和路径,1508.7226456985206,528.9902893505209,281.78066229549466,-0.2831811272093791,0.1278381659301772,2.346542239883733,0.31613198995876773,0.027701443244877253,0.23347563520781747,0.21176109629749656,100.53529269397136,100.32722816054364,98.21332683259479,95.45846451036554,103.9463921885066,95.45846451036554,99.08501374072299,0.0,82.10470886169607,7.708781709103142,1.576118740572546,0.0,低,False,False,False
1074,0.2883259879760401,0.26336020488371953,0.0734342963653308,0.9552656104380244,缓和路径,1579.8100800159161,587.4253011635262,278.5452944278748,-0.28720610783343803,0.13000860075061743,2.1221548107330386,0.2951577635201298,0.02704428015487464,0.23817726927774024,0.2158169904158421,98.77915390518288,98.76265589536457,96.73707155607903,93.99513884583412,102.97415207091376,93.99513884583412,97.46349468784622,0.0,112.6973853878008,7.010886153877509,1.4715489013631038,0.0,低,False,False,False
1075,0.529855183318216,0.46540482483948875,0.0734342963653308,0.9552656104380244,中性附近,1604.2023530894705,467.84019215719394,259.3188552736807,-0.20904291440409392,0.08314027139994964,2.5625027140869925,0.3396758149641372,0.027880403514129713,0.19644102432261226,0.1798129569419843,103.04610541609235,103.56299253315797,101.28981060740978,98.46570448429055,110.52237681608372,98.46570448429055,102.64578149983745,0.0,195.06988911804424,8.356754460737077,1.748299693104215,0.19841011919760376,低,False,False,False
1076,0.5338856247918744,0.48960457640648825,0.0734342963653308,0.9552656104380244,中性附近,1587.3500224434306,437.56534543661365,272.2721824649123,-0.19700717086518668,0.10611931562864449,2.2850167477283434,0.3078643459837331,0.02626336002381911,0.19574456403596407,0.17921215110761532,98.37854805543584,99.47550891593806,97.7615772737305,95.39503666246648,108.31219245781286,95.39503666246648,98.6350537300104,0.0,232.96905895093093,7.329510847711105,1.584567160478933,0.0,低,False,False,False
1077,0.9177165529528636,0.7819783074120674,0.0734342963653308,0.9552656104380244,高压尾部,1800.0,245.88639689331092,181.23250988037293,-0.1,0.04362982265497393,2.6556839364843863,0.36,0.027260879914404828,0.12941857964974518,0.12199562469045883,116.10835568046876,108.96268557811914,109.47046932900254,108.59755183891492,125.04833823634415,107.70797296688521,112.29140674182614,605.252988188864,0.0,12.089063878739891,1.8787204346401214,14.724371539458033,高,True,False,True
1078,0.4224605284453879,0.3861445435539572,0.0734342963653308,0.9552656104380244,中性附近,1529.3792137865842,518.9933089157581,268.3451375732444,-0.22511758516872504,0.12202116758219018,2.271027243094087,0.31620189902530155,0.026309125610205136,0.21499882068463697,0.19582195636533273,99.43557425900244,100.1068210291229,97.95709902922756,95.3339751327771,106.12611533300878,95.3339751327771,98.66677299606059,0.0,168.1374263314688,7.5555429591492915,1.6274802581492906,0.0,低,False,False,False
1079,0.49724163180446135,0.557063829053723,0.0734342963653308,0.9552656104380244,中性附近,1563.6755866798499,477.2204258672371,271.83018465955,-0.19090050880113318,0.09561430530510404,2.4640830911504294,0.3274599966452804,0.026490084302190492,0.20207664602418907,0.18467456134860305,100.99602407557579,101.66241189150492,99.56041550268421,96.90164574142786,108.9212717989172,96.90164574142786,100.60183363190721,0.0,211.92161525648575,7.776335517244506,1.6854252979397284,0.0,低,False,False,False
1080,0.7148057228694915,0.7784593419080974,0.0734342963653308,0.9552656104380244,高压尾部,1638.2299330659364,347.66410457861116,195.46995791116203,-0.20079464313025655,0.0810622663541927,2.4673218072627416,0.36,0.02469234695057414,0.16448157108815187,0.1522429341644961,104.43070098349328,103.56091804095759,101.6654594994979,98.93075864420574,116.16741179361719,98.93075864420574,104.21305437501209,0.0,272.4408597503475,9.204542907754034,1.8787204346401214,5.843445096731074,低,False,False,False
1081,0.46636208321988804,0.3873797067684714,0.0734342963653308,0.9552656104380244,中性附近,1530.6530049847138,447.5605557642338,302.49156127220857,-0.2125557835911188,0.11509558266405054,2.246922441768403,0.3250425412537378,0.026612139351911618,0.20741263201960333,0.1892776831340316,98.75145242821523,99.66809716995945,97.69441326982812,95.17090001657579,107.09628777895064,95.17090001657579,98.42630367395887,0.0,174.92104614684803,7.573760354726927,1.6729827384964744,0.0,低,False,False,False
1082,0.4045667493114105,0.3790397441004049,0.0734342963653308,0.9552656104380244,中性附近,1532.1565261668875,508.3708424681408,276.6967848812071,-0.26043879130320274,0.1149028665526488,2.012621840138864,0.33343051819564123,0.03033221712732736,0.21809086571898825,0.1984893284070473,98.85394494490747,99.59254350412417,97.34836869622933,94.68501199991216,105.29490635832911,94.68501199991216,98.0193015384309,0.0,145.5225931757823,8.259364802998848,1.7161553662410882,0.0,低,False,False,False
1083,0.699668643974664,0.6355174069641045,0.0734342963653308,0.9552656104380244,高压尾部,1693.349756563923,348.3376555555734,206.64390302724655,-0.17360617450765126,0.08337308502934532,2.6756937770865306,0.36,0.025918012314856517,0.16709725832117805,0.15449937316125464,106.65734340481484,105.96713014319805,103.56073746984184,104.50169645306026,118.5544978915539,101.24711516992004,106.58527269962153,256.52760428267356,0.0,11.425875929930886,1.8787204346401214,8.230531194667776,中,False,False,False
1084,0.5599018278441087,0.5299143990163613,0.0734342963653308,0.9552656104380244,中性附近,1675.7414215739839,429.3317514370068,236.5949983480411,-0.20361007903876377,0.0985976119796916,2.5131903595671723,0.36,0.029340593038023405,0.191248964148538,0.17533399366901534,104.73681980122252,104.99652260516908,102.59213882480479,99.65148576549672,112.76396362230433,99.65148576549672,104.31238391615817,0.0,237.5723524772946,9.13246488145128,1.8529075718386598,2.439996925418214,低,False,False,False
1085,0.40990669001726054,0.4513136079174385,0.0734342963653308,0.9552656104380244,中性附近,1556.0036010403103,568.2123772107732,297.86717027566874,-0.2406030246019628,0.10956868528014659,2.064829157945114,0.2912878497898127,0.023056799173544765,0.21716812396501733,0.1976933194456898,96.9543933289447,97.93216431830326,96.01596645237002,93.5970682354225,104.34828674703003,93.5970682354225,96.43630475062339,0.0,172.6496744173938,6.885305335936855,1.4992485068337393,0.0,低,False,False,False
1086,0.6480688992738013,0.6215151931118977,0.0734342963653308,0.9552656104380244,中性附近,1647.4438189190898,373.9620025588579,197.0735374769105,-0.1989720089539439,0.08510661151177128,2.3744381530235654,0.3488773722440241,0.030089767423370137,0.17601369420548713,0.16219119249936995,101.76158243340521,102.4844646850072,100.60522963221236,97.60896318782878,113.05240699425839,97.60896318782878,102.47499308034911,0.0,333.3258739012928,8.51676202109977,1.795659790761464,2.7284402973722734,低,False,False,False
